Date,M2 Velocity
1976-05-10,1.7427692307692308
1976-05-11,1.7425384615384616
1976-05-12,1.7423076923076923
1976-05-13,1.742076923076923
1976-05-14,1.7418461538461538
1976-05-17,1.7411538461538463
1976-05-18,1.740923076923077
1976-05-19,1.7406923076923078
1976-05-20,1.7404615384615385
1976-05-21,1.7402307692307692
1976-05-24,1.7395384615384617
1976-05-25,1.7393076923076924
1976-05-26,1.7390769230769232
1976-05-27,1.738846153846154
1976-05-28,1.7386153846153847
1976-05-31,1.737923076923077
1976-06-01,1.7376923076923076
1976-06-02,1.7374615384615386
1976-06-03,1.7372307692307694
1976-06-04,1.737
1976-06-07,1.7363076923076923
1976-06-08,1.736076923076923
1976-06-09,1.7358461538461538
1976-06-10,1.7356153846153848
1976-06-11,1.7353846153846155
1976-06-14,1.7346923076923078
1976-06-15,1.7344615384615385
1976-06-16,1.7342307692307692
1976-06-17,1.734
1976-06-18,1.733769230769231
1976-06-21,1.7330769230769232
1976-06-22,1.732846153846154
1976-06-23,1.7326153846153847
1976-06-24,1.7323846153846154
1976-06-25,1.7321538461538462
1976-06-28,1.7314615384615386
1976-06-29,1.7312307692307694
1976-06-30,1.731
1976-07-01,1.7308478260869566
1976-07-02,1.7306956521739132
1976-07-05,1.7302391304347826
1976-07-06,1.7300869565217392
1976-07-07,1.7299347826086957
1976-07-08,1.7297826086956523
1976-07-09,1.7296304347826088
1976-07-12,1.7291739130434784
1976-07-13,1.7290217391304348
1976-07-14,1.7288695652173913
1976-07-15,1.7287173913043479
1976-07-16,1.7285652173913044
1976-07-19,1.728108695652174
1976-07-20,1.7279565217391306
1976-07-21,1.727804347826087
1976-07-22,1.7276521739130435
1976-07-23,1.7275
1976-07-26,1.7270434782608697
1976-07-27,1.7268913043478262
1976-07-28,1.7267391304347828
1976-07-29,1.7265869565217393
1976-07-30,1.7264347826086957
1976-08-02,1.7259782608695653
1976-08-03,1.7258260869565218
1976-08-04,1.7256739130434784
1976-08-05,1.725521739130435
1976-08-06,1.7253695652173915
1976-08-09,1.724913043478261
1976-08-10,1.7247608695652175
1976-08-11,1.724608695652174
1976-08-12,1.7244565217391306
1976-08-13,1.724304347826087
1976-08-16,1.7238478260869565
1976-08-17,1.723695652173913
1976-08-18,1.7235434782608696
1976-08-19,1.7233913043478262
1976-08-20,1.7232391304347827
1976-08-23,1.7227826086956524
1976-08-24,1.7226304347826087
1976-08-25,1.7224782608695652
1976-08-26,1.7223260869565218
1976-08-27,1.7221739130434783
1976-08-30,1.721717391304348
1976-08-31,1.7215652173913045
1976-09-01,1.7214130434782609
1976-09-02,1.7212608695652174
1976-09-03,1.721108695652174
1976-09-06,1.7206521739130436
1976-09-07,1.7205000000000001
1976-09-08,1.7203478260869567
1976-09-09,1.7201956521739132
1976-09-10,1.7200434782608696
1976-09-13,1.7195869565217392
1976-09-14,1.7194347826086958
1976-09-15,1.7192826086956523
1976-09-16,1.7191304347826089
1976-09-17,1.7189782608695654
1976-09-20,1.7185217391304348
1976-09-21,1.7183695652173914
1976-09-22,1.718217391304348
1976-09-23,1.7180652173913045
1976-09-24,1.717913043478261
1976-09-27,1.7174565217391304
1976-09-28,1.717304347826087
1976-09-29,1.7171521739130435
1976-09-30,1.717
1976-10-01,1.716804347826087
1976-10-04,1.716217391304348
1976-10-05,1.7160217391304349
1976-10-06,1.7158260869565218
1976-10-07,1.7156304347826088
1976-10-08,1.7154347826086958
1976-10-11,1.7148478260869566
1976-10-12,1.7146521739130436
1976-10-13,1.7144565217391305
1976-10-14,1.7142608695652175
1976-10-15,1.7140652173913045
1976-10-18,1.7134782608695653
1976-10-19,1.7132826086956523
1976-10-20,1.7130869565217393
1976-10-21,1.7128913043478262
1976-10-22,1.7126956521739132
1976-10-25,1.712108695652174
1976-10-26,1.711913043478261
1976-10-27,1.711717391304348
1976-10-28,1.711521739130435
1976-10-29,1.7113260869565219
1976-11-01,1.7107391304347828
1976-11-02,1.7105434782608697
1976-11-03,1.7103478260869567
1976-11-04,1.7101521739130436
1976-11-05,1.7099565217391306
1976-11-08,1.7093695652173915
1976-11-09,1.7091739130434784
1976-11-10,1.7089782608695654
1976-11-11,1.7087826086956523
1976-11-12,1.7085869565217393
1976-11-15,1.708
1976-11-16,1.707804347826087
1976-11-17,1.7076086956521739
1976-11-18,1.7074130434782608
1976-11-19,1.7072173913043478
1976-11-22,1.7066304347826087
1976-11-23,1.7064347826086956
1976-11-24,1.7062391304347826
1976-11-25,1.7060434782608696
1976-11-26,1.7058478260869565
1976-11-29,1.7052608695652174
1976-11-30,1.7050652173913043
1976-12-01,1.7048695652173913
1976-12-02,1.7046739130434783
1976-12-03,1.7044782608695652
1976-12-06,1.703891304347826
1976-12-07,1.703695652173913
1976-12-08,1.7035
1976-12-09,1.703304347826087
1976-12-10,1.703108695652174
1976-12-13,1.7025217391304348
1976-12-14,1.7023260869565218
1976-12-15,1.7021304347826087
1976-12-16,1.7019347826086957
1976-12-17,1.7017391304347826
1976-12-20,1.7011521739130435
1976-12-21,1.7009565217391305
1976-12-22,1.7007608695652174
1976-12-23,1.7005652173913044
1976-12-24,1.7003695652173914
1976-12-27,1.6997826086956522
1976-12-28,1.6995869565217392
1976-12-29,1.6993913043478261
1976-12-30,1.699195652173913
1976-12-31,1.699
1977-01-03,1.6986666666666668
1977-01-04,1.6985555555555556
1977-01-05,1.6984444444444444
1977-01-06,1.6983333333333335
1977-01-07,1.6982222222222223
1977-01-10,1.697888888888889
1977-01-11,1.6977777777777778
1977-01-12,1.6976666666666667
1977-01-13,1.6975555555555557
1977-01-14,1.6974444444444445
1977-01-17,1.6971111111111112
1977-01-18,1.697
1977-01-19,1.696888888888889
1977-01-20,1.696777777777778
1977-01-21,1.6966666666666668
1977-01-24,1.6963333333333335
1977-01-25,1.6962222222222223
1977-01-26,1.6961111111111111
1977-01-27,1.6960000000000002
1977-01-28,1.695888888888889
1977-01-31,1.6955555555555557
1977-02-01,1.6954444444444445
1977-02-02,1.6953333333333334
1977-02-03,1.6952222222222222
1977-02-04,1.6951111111111112
1977-02-07,1.694777777777778
1977-02-08,1.6946666666666668
1977-02-09,1.6945555555555556
1977-02-10,1.6944444444444444
1977-02-11,1.6943333333333335
1977-02-14,1.6940000000000002
1977-02-15,1.693888888888889
1977-02-16,1.6937777777777778
1977-02-17,1.6936666666666667
1977-02-18,1.6935555555555557
1977-02-21,1.6932222222222222
1977-02-22,1.6931111111111112
1977-02-23,1.693
1977-02-24,1.6928888888888889
1977-02-25,1.692777777777778
1977-02-28,1.6924444444444444
1977-03-01,1.6923333333333335
1977-03-02,1.6922222222222223
1977-03-03,1.6921111111111111
1977-03-04,1.6920000000000002
1977-03-07,1.6916666666666667
1977-03-08,1.6915555555555557
1977-03-09,1.6914444444444445
1977-03-10,1.6913333333333334
1977-03-11,1.6912222222222222
1977-03-14,1.6908888888888889
1977-03-15,1.690777777777778
1977-03-16,1.6906666666666668
1977-03-17,1.6905555555555556
1977-03-18,1.6904444444444444
1977-03-21,1.6901111111111111
1977-03-22,1.6900000000000002
1977-03-23,1.689888888888889
1977-03-24,1.6897777777777778
1977-03-25,1.6896666666666667
1977-03-28,1.6893333333333334
1977-03-29,1.6892222222222222
1977-03-30,1.6891111111111112
1977-03-31,1.689
1977-04-01,1.689131868131868
1977-04-04,1.6895274725274725
1977-04-05,1.6896593406593408
1977-04-06,1.6897912087912088
1977-04-07,1.689923076923077
1977-04-08,1.6900549450549451
1977-04-11,1.6904505494505495
1977-04-12,1.6905824175824176
1977-04-13,1.6907142857142858
1977-04-14,1.6908461538461539
1977-04-15,1.690978021978022
1977-04-18,1.6913736263736265
1977-04-19,1.6915054945054946
1977-04-20,1.6916373626373626
1977-04-21,1.691769230769231
1977-04-22,1.691901098901099
1977-04-25,1.6922967032967033
1977-04-26,1.6924285714285714
1977-04-27,1.6925604395604397
1977-04-28,1.6926923076923077
1977-04-29,1.692824175824176
1977-05-02,1.6932197802197804
1977-05-03,1.6933516483516484
1977-05-04,1.6934835164835165
1977-05-05,1.6936153846153847
1977-05-06,1.6937472527472528
1977-05-09,1.6941428571428572
1977-05-10,1.6942747252747254
1977-05-11,1.6944065934065935
1977-05-12,1.6945384615384615
1977-05-13,1.6946703296703298
1977-05-16,1.6950659340659342
1977-05-17,1.6951978021978023
1977-05-18,1.6953296703296703
1977-05-19,1.6954615384615386
1977-05-20,1.6955934065934066
1977-05-23,1.695989010989011
1977-05-24,1.6961208791208793
1977-05-25,1.6962527472527473
1977-05-26,1.6963846153846154
1977-05-27,1.6965164835164837
1977-05-30,1.696912087912088
1977-05-31,1.697043956043956
1977-06-01,1.6971758241758241
1977-06-02,1.6973076923076924
1977-06-03,1.6974395604395605
1977-06-06,1.6978351648351648
1977-06-07,1.697967032967033
1977-06-08,1.6980989010989012
1977-06-09,1.6982307692307692
1977-06-10,1.6983626373626375
1977-06-13,1.6987582417582419
1977-06-14,1.69889010989011
1977-06-15,1.6990219780219782
1977-06-16,1.6991538461538462
1977-06-17,1.6992857142857143
1977-06-20,1.6996813186813187
1977-06-21,1.699813186813187
1977-06-22,1.699945054945055
1977-06-23,1.700076923076923
1977-06-24,1.7002087912087913
1977-06-27,1.7006043956043957
1977-06-28,1.7007362637362637
1977-06-29,1.700868131868132
1977-06-30,1.701
1977-07-01,1.7011304347826088
1977-07-04,1.701521739130435
1977-07-05,1.7016521739130435
1977-07-06,1.7017826086956522
1977-07-07,1.701913043478261
1977-07-08,1.7020434782608695
1977-07-11,1.7024347826086956
1977-07-12,1.7025652173913044
1977-07-13,1.7026956521739132
1977-07-14,1.7028260869565217
1977-07-15,1.7029565217391305
1977-07-18,1.7033478260869566
1977-07-19,1.7034782608695653
1977-07-20,1.7036086956521739
1977-07-21,1.7037391304347826
1977-07-22,1.7038695652173914
1977-07-25,1.7042608695652175
1977-07-26,1.7043913043478263
1977-07-27,1.7045217391304348
1977-07-28,1.7046521739130436
1977-07-29,1.7047826086956523
1977-08-01,1.7051739130434784
1977-08-02,1.705304347826087
1977-08-03,1.7054347826086957
1977-08-04,1.7055652173913045
1977-08-05,1.705695652173913
1977-08-08,1.7060869565217391
1977-08-09,1.706217391304348
1977-08-10,1.7063478260869567
1977-08-11,1.7064782608695652
1977-08-12,1.706608695652174
1977-08-15,1.707
1977-08-16,1.7071304347826088
1977-08-17,1.7072608695652174
1977-08-18,1.7073913043478262
1977-08-19,1.707521739130435
1977-08-22,1.707913043478261
1977-08-23,1.7080434782608696
1977-08-24,1.7081739130434783
1977-08-25,1.708304347826087
1977-08-26,1.7084347826086956
1977-08-29,1.7088260869565217
1977-08-30,1.7089565217391305
1977-08-31,1.7090869565217393
1977-09-01,1.7092173913043478
1977-09-02,1.7093478260869566
1977-09-05,1.7097391304347827
1977-09-06,1.7098695652173914
1977-09-07,1.71
1977-09-08,1.7101304347826087
1977-09-09,1.7102608695652175
1977-09-12,1.7106521739130436
1977-09-13,1.7107826086956524
1977-09-14,1.710913043478261
1977-09-15,1.7110434782608697
1977-09-16,1.7111739130434784
1977-09-19,1.7115652173913045
1977-09-20,1.711695652173913
1977-09-21,1.7118260869565218
1977-09-22,1.7119565217391306
1977-09-23,1.7120869565217391
1977-09-26,1.7124782608695652
1977-09-27,1.712608695652174
1977-09-28,1.7127391304347828
1977-09-29,1.7128695652173913
1977-09-30,1.713
1977-10-03,1.7130652173913044
1977-10-04,1.7130869565217393
1977-10-05,1.713108695652174
1977-10-06,1.7131304347826088
1977-10-07,1.7131521739130435
1977-10-10,1.7132173913043478
1977-10-11,1.7132391304347827
1977-10-12,1.7132608695652174
1977-10-13,1.7132826086956523
1977-10-14,1.713304347826087
1977-10-17,1.7133695652173915
1977-10-18,1.7133913043478262
1977-10-19,1.7134130434782608
1977-10-20,1.7134347826086958
1977-10-21,1.7134565217391304
1977-10-24,1.713521739130435
1977-10-25,1.7135434782608696
1977-10-26,1.7135652173913045
1977-10-27,1.7135869565217392
1977-10-28,1.7136086956521739
1977-10-31,1.7136739130434784
1977-11-01,1.713695652173913
1977-11-02,1.713717391304348
1977-11-03,1.7137391304347827
1977-11-04,1.7137608695652176
1977-11-07,1.7138260869565218
1977-11-08,1.7138478260869565
1977-11-09,1.7138695652173914
1977-11-10,1.713891304347826
1977-11-11,1.713913043478261
1977-11-14,1.7139782608695653
1977-11-15,1.714
1977-11-16,1.7140217391304349
1977-11-17,1.7140434782608696
1977-11-18,1.7140652173913045
1977-11-21,1.7141304347826087
1977-11-22,1.7141521739130436
1977-11-23,1.7141739130434783
1977-11-24,1.7141956521739132
1977-11-25,1.714217391304348
1977-11-28,1.7142826086956522
1977-11-29,1.714304347826087
1977-11-30,1.7143260869565218
1977-12-01,1.7143478260869567
1977-12-02,1.7143695652173914
1977-12-05,1.7144347826086956
1977-12-06,1.7144565217391305
1977-12-07,1.7144782608695652
1977-12-08,1.7145000000000001
1977-12-09,1.7145217391304348
1977-12-12,1.7145869565217393
1977-12-13,1.714608695652174
1977-12-14,1.7146304347826087
1977-12-15,1.7146521739130436
1977-12-16,1.7146739130434783
1977-12-19,1.7147391304347828
1977-12-20,1.7147608695652174
1977-12-21,1.7147826086956524
1977-12-22,1.714804347826087
1977-12-23,1.7148260869565217
1977-12-26,1.7148913043478262
1977-12-27,1.714913043478261
1977-12-28,1.7149347826086958
1977-12-29,1.7149565217391305
1977-12-30,1.7149782608695654
1978-01-02,1.7149555555555556
1978-01-03,1.7149333333333334
1978-01-04,1.7149111111111113
1978-01-05,1.714888888888889
1978-01-06,1.7148666666666668
1978-01-09,1.7148
1978-01-10,1.714777777777778
1978-01-11,1.7147555555555556
1978-01-12,1.7147333333333334
1978-01-13,1.7147111111111113
1978-01-16,1.7146444444444444
1978-01-17,1.7146222222222223
1978-01-18,1.7146000000000001
1978-01-19,1.7145777777777778
1978-01-20,1.7145555555555556
1978-01-23,1.714488888888889
1978-01-24,1.7144666666666668
1978-01-25,1.7144444444444444
1978-01-26,1.7144222222222223
1978-01-27,1.7144000000000001
1978-01-30,1.7143333333333335
1978-01-31,1.7143111111111111
1978-02-01,1.714288888888889
1978-02-02,1.7142666666666668
1978-02-03,1.7142444444444445
1978-02-06,1.7141777777777778
1978-02-07,1.7141555555555557
1978-02-08,1.7141333333333335
1978-02-09,1.7141111111111111
1978-02-10,1.714088888888889
1978-02-13,1.7140222222222223
1978-02-14,1.714
1978-02-15,1.7139777777777778
1978-02-16,1.7139555555555557
1978-02-17,1.7139333333333333
1978-02-20,1.7138666666666666
1978-02-21,1.7138444444444445
1978-02-22,1.7138222222222224
1978-02-23,1.7138
1978-02-24,1.7137777777777778
1978-02-27,1.7137111111111112
1978-02-28,1.713688888888889
1978-03-01,1.7136666666666667
1978-03-02,1.7136444444444445
1978-03-03,1.7136222222222224
1978-03-06,1.7135555555555557
1978-03-07,1.7135333333333334
1978-03-08,1.7135111111111112
1978-03-09,1.713488888888889
1978-03-10,1.7134666666666667
1978-03-13,1.7134
1978-03-14,1.7133777777777779
1978-03-15,1.7133555555555557
1978-03-16,1.7133333333333334
1978-03-17,1.7133111111111112
1978-03-20,1.7132444444444446
1978-03-21,1.7132222222222222
1978-03-22,1.7132
1978-03-23,1.713177777777778
1978-03-24,1.7131555555555555
1978-03-27,1.7130888888888889
1978-03-28,1.7130666666666667
1978-03-29,1.7130444444444446
1978-03-30,1.7130222222222222
1978-03-31,1.713
1978-04-03,1.7152087912087912
1978-04-04,1.715945054945055
1978-04-05,1.7166813186813188
1978-04-06,1.7174175824175826
1978-04-07,1.7181538461538461
1978-04-10,1.7203626373626375
1978-04-11,1.721098901098901
1978-04-12,1.7218351648351649
1978-04-13,1.7225714285714286
1978-04-14,1.7233076923076924
1978-04-17,1.7255164835164836
1978-04-18,1.7262527472527474
1978-04-19,1.7269890109890111
1978-04-20,1.7277252747252747
1978-04-21,1.7284615384615385
1978-04-24,1.7306703296703296
1978-04-25,1.7314065934065934
1978-04-26,1.7321428571428572
1978-04-27,1.732879120879121
1978-04-28,1.7336153846153848
1978-05-01,1.735824175824176
1978-05-02,1.7365604395604397
1978-05-03,1.7372967032967033
1978-05-04,1.738032967032967
1978-05-05,1.7387692307692308
1978-05-08,1.740978021978022
1978-05-09,1.7417142857142858
1978-05-10,1.7424505494505496
1978-05-11,1.7431868131868133
1978-05-12,1.743923076923077
1978-05-15,1.7461318681318683
1978-05-16,1.7468681318681318
1978-05-17,1.7476043956043956
1978-05-18,1.7483406593406594
1978-05-19,1.7490769230769232
1978-05-22,1.7512857142857143
1978-05-23,1.7520219780219781
1978-05-24,1.752758241758242
1978-05-25,1.7534945054945055
1978-05-26,1.7542307692307693
1978-05-29,1.7564395604395604
1978-05-30,1.7571758241758242
1978-05-31,1.757912087912088
1978-06-01,1.7586483516483518
1978-06-02,1.7593846153846153
1978-06-05,1.7615934065934067
1978-06-06,1.7623296703296705
1978-06-07,1.763065934065934
1978-06-08,1.7638021978021978
1978-06-09,1.7645384615384616
1978-06-12,1.7667472527472527
1978-06-13,1.7674835164835165
1978-06-14,1.7682197802197803
1978-06-15,1.7689560439560439
1978-06-16,1.7696923076923077
1978-06-19,1.771901098901099
1978-06-20,1.7726373626373626
1978-06-21,1.7733736263736264
1978-06-22,1.7741098901098902
1978-06-23,1.774846153846154
1978-06-26,1.777054945054945
1978-06-27,1.7777912087912089
1978-06-28,1.7785274725274725
1978-06-29,1.7792637362637362
1978-06-30,1.78
1978-07-03,1.7804891304347827
1978-07-04,1.7806521739130434
1978-07-05,1.7808152173913043
1978-07-06,1.7809782608695652
1978-07-07,1.7811413043478261
1978-07-10,1.7816304347826086
1978-07-11,1.7817934782608695
1978-07-12,1.7819565217391304
1978-07-13,1.7821195652173913
1978-07-14,1.7822826086956522
1978-07-17,1.7827717391304347
1978-07-18,1.7829347826086956
1978-07-19,1.7830978260869565
1978-07-20,1.7832608695652175
1978-07-21,1.7834239130434784
1978-07-24,1.7839130434782609
1978-07-25,1.7840760869565218
1978-07-26,1.7842391304347827
1978-07-27,1.7844021739130436
1978-07-28,1.7845652173913042
1978-07-31,1.785054347826087
1978-08-01,1.7852173913043479
1978-08-02,1.7853804347826088
1978-08-03,1.7855434782608695
1978-08-04,1.7857065217391304
1978-08-07,1.786195652173913
1978-08-08,1.786358695652174
1978-08-09,1.7865217391304347
1978-08-10,1.7866847826086956
1978-08-11,1.7868478260869565
1978-08-14,1.7873369565217392
1978-08-15,1.7874999999999999
1978-08-16,1.7876630434782608
1978-08-17,1.7878260869565217
1978-08-18,1.7879891304347826
1978-08-21,1.7884782608695653
1978-08-22,1.788641304347826
1978-08-23,1.7888043478260869
1978-08-24,1.7889673913043478
1978-08-25,1.7891304347826087
1978-08-28,1.7896195652173912
1978-08-29,1.789782608695652
1978-08-30,1.789945652173913
1978-08-31,1.790108695652174
1978-09-01,1.7902717391304348
1978-09-04,1.7907608695652173
1978-09-05,1.7909239130434782
1978-09-06,1.791086956521739
1978-09-07,1.79125
1978-09-08,1.791413043478261
1978-09-11,1.7919021739130434
1978-09-12,1.7920652173913043
1978-09-13,1.7922282608695652
1978-09-14,1.7923913043478261
1978-09-15,1.7925543478260868
1978-09-18,1.7930434782608695
1978-09-19,1.7932065217391304
1978-09-20,1.7933695652173913
1978-09-21,1.793532608695652
1978-09-22,1.793695652173913
1978-09-25,1.7941847826086956
1978-09-26,1.7943478260869565
1978-09-27,1.7945108695652172
1978-09-28,1.7946739130434781
1978-09-29,1.794836956521739
1978-10-02,1.795586956521739
1978-10-03,1.7958804347826087
1978-10-04,1.7961739130434782
1978-10-05,1.7964673913043478
1978-10-06,1.7967608695652173
1978-10-09,1.797641304347826
1978-10-10,1.7979347826086955
1978-10-11,1.7982282608695652
1978-10-12,1.7985217391304347
1978-10-13,1.7988152173913043
1978-10-16,1.799695652173913
1978-10-17,1.7999891304347826
1978-10-18,1.800282608695652
1978-10-19,1.8005760869565217
1978-10-20,1.8008695652173912
1978-10-23,1.80175
1978-10-24,1.8020434782608696
1978-10-25,1.802336956521739
1978-10-26,1.8026304347826088
1978-10-27,1.8029239130434782
1978-10-30,1.803804347826087
1978-10-31,1.8040978260869565
1978-11-01,1.8043913043478261
1978-11-02,1.8046847826086956
1978-11-03,1.8049782608695653
1978-11-06,1.8058586956521738
1978-11-07,1.8061521739130435
1978-11-08,1.806445652173913
1978-11-09,1.8067391304347826
1978-11-10,1.807032608695652
1978-11-13,1.8079130434782609
1978-11-14,1.8082065217391303
1978-11-15,1.8085
1978-11-16,1.8087934782608697
1978-11-17,1.8090869565217391
1978-11-20,1.809967391304348
1978-11-21,1.8102608695652174
1978-11-22,1.810554347826087
1978-11-23,1.8108478260869565
1978-11-24,1.8111413043478262
1978-11-27,1.8120217391304347
1978-11-28,1.8123152173913044
1978-11-29,1.8126086956521739
1978-11-30,1.8129021739130435
1978-12-01,1.813195652173913
1978-12-04,1.8140760869565218
1978-12-05,1.8143695652173912
1978-12-06,1.814663043478261
1978-12-07,1.8149565217391304
1978-12-08,1.81525
1978-12-11,1.8161304347826088
1978-12-12,1.8164239130434783
1978-12-13,1.816717391304348
1978-12-14,1.8170108695652174
1978-12-15,1.817304347826087
1978-12-18,1.8181847826086956
1978-12-19,1.8184782608695653
1978-12-20,1.8187717391304348
1978-12-21,1.8190652173913044
1978-12-22,1.819358695652174
1978-12-25,1.8202391304347827
1978-12-26,1.8205326086956521
1978-12-27,1.8208260869565218
1978-12-28,1.8211195652173913
1978-12-29,1.821413043478261
1979-01-01,1.8221111111111112
1979-01-02,1.8222222222222222
1979-01-03,1.8223333333333334
1979-01-04,1.8224444444444445
1979-01-05,1.8225555555555557
1979-01-08,1.822888888888889
1979-01-09,1.823
1979-01-10,1.8231111111111111
1979-01-11,1.8232222222222223
1979-01-12,1.8233333333333335
1979-01-15,1.8236666666666668
1979-01-16,1.823777777777778
1979-01-17,1.823888888888889
1979-01-18,1.824
1979-01-19,1.8241111111111112
1979-01-22,1.8244444444444445
1979-01-23,1.8245555555555557
1979-01-24,1.8246666666666667
1979-01-25,1.8247777777777778
1979-01-26,1.824888888888889
1979-01-29,1.8252222222222223
1979-01-30,1.8253333333333335
1979-01-31,1.8254444444444444
1979-02-01,1.8255555555555556
1979-02-02,1.8256666666666668
1979-02-05,1.826
1979-02-06,1.8261111111111112
1979-02-07,1.8262222222222222
1979-02-08,1.8263333333333334
1979-02-09,1.8264444444444445
1979-02-12,1.8267777777777778
1979-02-13,1.826888888888889
1979-02-14,1.827
1979-02-15,1.8271111111111111
1979-02-16,1.8272222222222223
1979-02-19,1.8275555555555556
1979-02-20,1.8276666666666668
1979-02-21,1.827777777777778
1979-02-22,1.827888888888889
1979-02-23,1.828
1979-02-26,1.8283333333333334
1979-02-27,1.8284444444444445
1979-02-28,1.8285555555555557
1979-03-01,1.8286666666666667
1979-03-02,1.8287777777777778
1979-03-05,1.8291111111111111
1979-03-06,1.8292222222222223
1979-03-07,1.8293333333333335
1979-03-08,1.8294444444444444
1979-03-09,1.8295555555555556
1979-03-12,1.829888888888889
1979-03-13,1.83
1979-03-14,1.8301111111111112
1979-03-15,1.8302222222222222
1979-03-16,1.8303333333333334
1979-03-19,1.8306666666666667
1979-03-20,1.8307777777777778
1979-03-21,1.830888888888889
1979-03-22,1.831
1979-03-23,1.8311111111111111
1979-03-26,1.8314444444444444
1979-03-27,1.8315555555555556
1979-03-28,1.8316666666666668
1979-03-29,1.831777777777778
1979-03-30,1.831888888888889
1979-04-02,1.8320659340659342
1979-04-03,1.8320989010989013
1979-04-04,1.8321318681318681
1979-04-05,1.8321648351648352
1979-04-06,1.8321978021978023
1979-04-09,1.8322967032967035
1979-04-10,1.8323296703296703
1979-04-11,1.8323626373626374
1979-04-12,1.8323956043956044
1979-04-13,1.8324285714285715
1979-04-16,1.8325274725274725
1979-04-17,1.8325604395604396
1979-04-18,1.8325934065934066
1979-04-19,1.8326263736263737
1979-04-20,1.8326593406593408
1979-04-23,1.8327582417582418
1979-04-24,1.8327912087912088
1979-04-25,1.832824175824176
1979-04-26,1.832857142857143
1979-04-27,1.83289010989011
1979-04-30,1.832989010989011
1979-05-01,1.833021978021978
1979-05-02,1.8330549450549452
1979-05-03,1.8330879120879122
1979-05-04,1.833120879120879
1979-05-07,1.8332197802197803
1979-05-08,1.8332527472527473
1979-05-09,1.8332857142857144
1979-05-10,1.8333186813186813
1979-05-11,1.8333516483516483
1979-05-14,1.8334505494505495
1979-05-15,1.8334835164835166
1979-05-16,1.8335164835164834
1979-05-17,1.8335494505494505
1979-05-18,1.8335824175824176
1979-05-21,1.8336813186813188
1979-05-22,1.8337142857142856
1979-05-23,1.8337472527472527
1979-05-24,1.8337802197802198
1979-05-25,1.8338131868131868
1979-05-28,1.8339120879120878
1979-05-29,1.8339450549450549
1979-05-30,1.833978021978022
1979-05-31,1.834010989010989
1979-06-01,1.834043956043956
1979-06-04,1.834142857142857
1979-06-05,1.8341758241758241
1979-06-06,1.8342087912087912
1979-06-07,1.8342417582417583
1979-06-08,1.8342747252747253
1979-06-11,1.8343736263736263
1979-06-12,1.8344065934065934
1979-06-13,1.8344395604395605
1979-06-14,1.8344725274725275
1979-06-15,1.8345054945054944
1979-06-18,1.8346043956043956
1979-06-19,1.8346373626373627
1979-06-20,1.8346703296703297
1979-06-21,1.8347032967032966
1979-06-22,1.8347362637362636
1979-06-25,1.8348351648351648
1979-06-26,1.834868131868132
1979-06-27,1.8349010989010988
1979-06-28,1.8349340659340658
1979-06-29,1.834967032967033
1979-07-02,1.8352391304347826
1979-07-03,1.835358695652174
1979-07-04,1.8354782608695652
1979-07-05,1.8355978260869565
1979-07-06,1.8357173913043479
1979-07-09,1.8360760869565218
1979-07-10,1.8361956521739131
1979-07-11,1.8363152173913044
1979-07-12,1.8364347826086955
1979-07-13,1.8365543478260868
1979-07-16,1.8369130434782608
1979-07-17,1.837032608695652
1979-07-18,1.8371521739130434
1979-07-19,1.8372717391304347
1979-07-20,1.837391304347826
1979-07-23,1.83775
1979-07-24,1.8378695652173913
1979-07-25,1.8379891304347826
1979-07-26,1.838108695652174
1979-07-27,1.8382282608695653
1979-07-30,1.8385869565217392
1979-07-31,1.8387065217391305
1979-08-01,1.8388260869565218
1979-08-02,1.8389456521739131
1979-08-03,1.8390652173913045
1979-08-06,1.8394239130434782
1979-08-07,1.8395434782608695
1979-08-08,1.8396630434782608
1979-08-09,1.8397826086956521
1979-08-10,1.8399021739130434
1979-08-13,1.8402608695652174
1979-08-14,1.8403804347826087
1979-08-15,1.8405
1979-08-16,1.8406195652173913
1979-08-17,1.8407391304347827
1979-08-20,1.8410978260869566
1979-08-21,1.841217391304348
1979-08-22,1.8413369565217392
1979-08-23,1.8414565217391305
1979-08-24,1.8415760869565219
1979-08-27,1.8419347826086956
1979-08-28,1.842054347826087
1979-08-29,1.8421739130434782
1979-08-30,1.8422934782608695
1979-08-31,1.8424130434782608
1979-09-03,1.8427717391304348
1979-09-04,1.842891304347826
1979-09-05,1.8430108695652174
1979-09-06,1.8431304347826087
1979-09-07,1.84325
1979-09-10,1.843608695652174
1979-09-11,1.8437282608695653
1979-09-12,1.8438478260869566
1979-09-13,1.843967391304348
1979-09-14,1.8440869565217393
1979-09-17,1.8444456521739132
1979-09-18,1.8445652173913045
1979-09-19,1.8446847826086956
1979-09-20,1.844804347826087
1979-09-21,1.8449239130434782
1979-09-24,1.8452826086956522
1979-09-25,1.8454021739130435
1979-09-26,1.8455217391304348
1979-09-27,1.8456413043478261
1979-09-28,1.8457608695652175
1979-10-01,1.8461195652173914
1979-10-02,1.8462391304347827
1979-10-03,1.846358695652174
1979-10-04,1.8464782608695653
1979-10-05,1.8465978260869567
1979-10-08,1.8469565217391306
1979-10-09,1.847076086956522
1979-10-10,1.847195652173913
1979-10-11,1.8473152173913043
1979-10-12,1.8474347826086956
