Date,US_CPI_DAILY_INTERP
2018-11-01,252.85676666666666
2018-11-02,252.82853333333333
2018-11-05,252.74383333333333
2018-11-06,252.7156
2018-11-07,252.68736666666666
2018-11-08,252.65913333333333
2018-11-09,252.6309
2018-11-12,252.5462
2018-11-13,252.51796666666667
2018-11-14,252.48973333333333
2018-11-15,252.4615
2018-11-16,252.43326666666667
2018-11-19,252.34856666666667
2018-11-20,252.32033333333334
2018-11-21,252.2921
2018-11-22,252.26386666666667
2018-11-23,252.23563333333334
2018-11-26,252.15093333333334
2018-11-27,252.1227
2018-11-28,252.09446666666668
2018-11-29,252.06623333333334
2018-11-30,252.038
2018-12-03,251.96009677419354
2018-12-04,251.93412903225808
2018-12-05,251.9081612903226
2018-12-06,251.8821935483871
2018-12-07,251.85622580645162
2018-12-10,251.77832258064518
2018-12-11,251.7523548387097
2018-12-12,251.7263870967742
2018-12-13,251.70041935483871
2018-12-14,251.67445161290323
2018-12-17,251.5965483870968
2018-12-18,251.5705806451613
2018-12-19,251.5446129032258
2018-12-20,251.51864516129032
2018-12-21,251.49267741935483
2018-12-24,251.4147741935484
2018-12-25,251.3888064516129
2018-12-26,251.36283870967742
2018-12-27,251.33687096774193
2018-12-28,251.31090322580647
2018-12-31,251.233
2019-01-01,251.24845161290324
2019-01-02,251.26390322580644
2019-01-03,251.27935483870968
2019-01-04,251.2948064516129
2019-01-07,251.3411612903226
2019-01-08,251.3566129032258
2019-01-09,251.37206451612903
2019-01-10,251.38751612903226
2019-01-11,251.40296774193547
2019-01-14,251.44932258064514
2019-01-15,251.46477419354838
2019-01-16,251.4802258064516
2019-01-17,251.49567741935485
2019-01-18,251.51112903225805
2019-01-21,251.55748387096773
2019-01-22,251.57293548387096
2019-01-23,251.5883870967742
2019-01-24,251.6038387096774
2019-01-25,251.61929032258064
2019-01-28,251.6656451612903
2019-01-29,251.68109677419355
2019-01-30,251.69654838709675
2019-01-31,251.712
2019-02-01,251.75
2019-02-04,251.864
2019-02-05,251.902
2019-02-06,251.94
2019-02-07,251.97799999999998
2019-02-08,252.016
2019-02-11,252.13
2019-02-12,252.168
2019-02-13,252.206
2019-02-14,252.244
2019-02-15,252.282
2019-02-18,252.39600000000002
2019-02-19,252.434
2019-02-20,252.472
2019-02-21,252.51
2019-02-22,252.548
2019-02-25,252.662
2019-02-26,252.70000000000002
2019-02-27,252.738
2019-02-28,252.776
2019-03-01,252.82517241379313
2019-03-04,252.97268965517242
2019-03-05,253.02186206896553
2019-03-06,253.07103448275862
2019-03-07,253.12020689655174
2019-03-08,253.16937931034482
2019-03-11,253.31689655172414
2019-03-12,253.36606896551726
2019-03-13,253.41524137931034
2019-03-14,253.46441379310346
2019-03-15,253.51358620689655
2019-03-18,253.66110344827587
2019-03-19,253.71027586206895
2019-03-20,253.75944827586207
2019-03-21,253.80862068965519
2019-03-22,253.85779310344827
2019-03-25,254.0053103448276
2019-03-26,254.05448275862068
2019-03-27,254.1036551724138
2019-03-28,254.15282758620688
2019-03-29,254.202
2019-04-01,254.32818749999998
2019-04-02,254.37025
2019-04-03,254.41231249999998
2019-04-04,254.454375
2019-04-05,254.49643749999998
2019-04-08,254.622625
2019-04-09,254.66468749999999
2019-04-10,254.70675
2019-04-11,254.74881249999999
2019-04-12,254.790875
2019-04-15,254.9170625
2019-04-16,254.959125
2019-04-17,255.0011875
2019-04-18,255.04325
2019-04-19,255.0853125
2019-04-22,255.2115
2019-04-23,255.2535625
2019-04-24,255.295625
2019-04-25,255.3376875
2019-04-26,255.37975
2019-04-29,255.5059375
2019-04-30,255.548
2019-05-01,255.56554838709678
2019-05-02,255.58309677419354
2019-05-03,255.60064516129032
2019-05-06,255.65329032258063
2019-05-07,255.6708387096774
2019-05-08,255.6883870967742
2019-05-09,255.70593548387097
2019-05-10,255.72348387096773
2019-05-13,255.77612903225807
2019-05-14,255.79367741935482
2019-05-15,255.8112258064516
2019-05-16,255.82877419354838
2019-05-17,255.84632258064516
2019-05-20,255.89896774193548
2019-05-21,255.91651612903226
2019-05-22,255.934064516129
2019-05-23,255.9516129032258
2019-05-24,255.96916129032257
2019-05-27,256.0218064516129
2019-05-28,256.03935483870964
2019-05-29,256.0569032258064
2019-05-30,256.0744516129032
2019-05-31,256.092
2019-06-03,256.0974642857143
2019-06-04,256.0992857142857
2019-06-05,256.10110714285713
2019-06-06,256.10292857142855
2019-06-07,256.10474999999997
2019-06-10,256.1102142857143
2019-06-11,256.1120357142857
2019-06-12,256.1138571428571
2019-06-13,256.11567857142853
2019-06-14,256.1175
2019-06-17,256.12296428571426
2019-06-18,256.1247857142857
2019-06-19,256.1266071428571
2019-06-20,256.12842857142857
2019-06-21,256.13025
2019-06-24,256.13571428571424
2019-06-25,256.13753571428566
2019-06-26,256.13935714285714
2019-06-27,256.14117857142855
2019-06-28,256.143
2019-07-01,256.1819090909091
2019-07-02,256.1948787878788
2019-07-03,256.20784848484845
2019-07-04,256.2208181818182
2019-07-05,256.23378787878784
2019-07-08,256.27269696969694
2019-07-09,256.28566666666666
2019-07-10,256.2986363636364
2019-07-11,256.31160606060604
2019-07-12,256.32457575757576
2019-07-15,256.36348484848486
2019-07-16,256.3764545454545
2019-07-17,256.38942424242424
2019-07-18,256.40239393939396
2019-07-19,256.4153636363636
2019-07-22,256.4542727272727
2019-07-23,256.46724242424244
2019-07-24,256.48021212121216
2019-07-25,256.4931818181818
2019-07-26,256.50615151515154
2019-07-29,256.54506060606064
2019-07-30,256.5580303030303
2019-07-31,256.571
2019-08-01,256.5705666666667
2019-08-02,256.57013333333333
2019-08-05,256.5688333333334
2019-08-06,256.5684
2019-08-07,256.5679666666667
2019-08-08,256.56753333333336
2019-08-09,256.56710000000004
2019-08-12,256.5658
2019-08-13,256.5653666666667
2019-08-14,256.56493333333333
2019-08-15,256.5645
2019-08-16,256.5640666666667
2019-08-19,256.5627666666667
2019-08-20,256.56233333333336
2019-08-21,256.5619
2019-08-22,256.56146666666666
2019-08-23,256.56103333333334
2019-08-26,256.5597333333333
2019-08-27,256.5593
2019-08-28,256.5588666666667
2019-08-29,256.5584333333333
2019-08-30,256.558
2019-09-02,256.57745161290325
2019-09-03,256.58393548387096
2019-09-04,256.59041935483873
2019-09-05,256.59690322580644
2019-09-06,256.6033870967742
2019-09-09,256.6228387096774
2019-09-10,256.6293225806452
2019-09-11,256.6358064516129
2019-09-12,256.64229032258066
2019-09-13,256.6487741935484
2019-09-16,256.66822580645163
2019-09-17,256.67470967741934
2019-09-18,256.6811935483871
2019-09-19,256.6876774193548
2019-09-20,256.6941612903226
2019-09-23,256.7136129032258
2019-09-24,256.72009677419356
2019-09-25,256.7265806451613
2019-09-26,256.73306451612905
2019-09-27,256.73954838709676
2019-09-30,256.759
2019-10-01,256.777935483871
2019-10-02,256.79687096774194
2019-10-03,256.8158064516129
2019-10-04,256.83474193548386
2019-10-07,256.8915483870968
2019-10-08,256.91048387096777
2019-10-09,256.9294193548387
2019-10-10,256.9483548387097
2019-10-11,256.96729032258065
2019-10-14,257.02409677419354
2019-10-15,257.0430322580645
2019-10-16,257.0619677419355
2019-10-17,257.0809032258065
2019-10-18,257.09983870967744
2019-10-21,257.1566451612903
2019-10-22,257.1755806451613
2019-10-23,257.19451612903225
2019-10-24,257.2134516129032
2019-10-25,257.2323870967742
2019-10-28,257.2891935483871
2019-10-29,257.3081290322581
2019-10-30,257.32706451612904
2019-10-31,257.346
2019-11-01,257.34124137931036
2019-11-04,257.3269655172414
2019-11-05,257.32220689655173
2019-11-06,257.3174482758621
2019-11-07,257.31268965517245
2019-11-08,257.30793103448275
2019-11-11,257.2936551724138
2019-11-12,257.2888965517242
2019-11-13,257.2841379310345
2019-11-14,257.27937931034484
2019-11-15,257.2746206896552
2019-11-18,257.2603448275862
2019-11-19,257.25558620689657
2019-11-20,257.2508275862069
2019-11-21,257.2460689655173
2019-11-22,257.2413103448276
2019-11-25,257.22703448275865
2019-11-26,257.222275862069
2019-11-27,257.2175172413793
2019-11-28,257.21275862068967
2019-11-29,257.208
2019-12-02,257.18606250000005
2019-12-03,257.17875000000004
2019-12-04,257.1714375
2019-12-05,257.164125
2019-12-06,257.1568125
2019-12-09,257.134875
2019-12-10,257.1275625
2019-12-11,257.12025
2019-12-12,257.1129375
2019-12-13,257.10562500000003
2019-12-16,257.0836875
2019-12-17,257.076375
2019-12-18,257.06906250000003
2019-12-19,257.06175
2019-12-20,257.0544375
2019-12-23,257.03249999999997
2019-12-24,257.0251875
2019-12-25,257.017875
2019-12-26,257.0105625
