Date,GPRI
1957-03-08,83.1840101672757
1957-03-11,85.00055891467679
1957-03-12,85.60607516381049
1957-03-13,86.21159141294417
1957-03-14,86.81710766207787
1957-03-15,87.42262391121157
1957-03-18,89.23917265861265
1957-03-19,89.84468890774635
1957-03-20,90.45020515688005
1957-03-21,91.05572140601373
1957-03-22,91.66123765514743
1957-03-25,93.47778640254852
1957-03-26,94.0833026516822
1957-03-27,94.6888189008159
1957-03-28,95.2943351499496
1957-03-29,95.89985139908329
1957-04-01,97.71640014648438
1957-04-02,97.87176055908203
1957-04-03,98.0271209716797
1957-04-04,98.18248138427734
1957-04-05,98.337841796875
1957-04-08,98.80392303466797
1957-04-09,98.95928344726562
1957-04-10,99.11464385986328
1957-04-11,99.27000427246094
1957-04-12,99.4253646850586
1957-04-15,99.89144592285156
1957-04-16,100.04680633544922
1957-04-17,100.20216674804688
1957-04-18,100.35752716064454
1957-04-19,100.51288757324218
1957-04-22,100.97896881103516
1957-04-23,101.13432922363282
1957-04-24,101.28968963623046
1957-04-25,101.44505004882812
1957-04-26,101.60041046142578
1957-04-29,102.06649169921874
1957-04-30,102.2218521118164
1957-05-01,102.37721252441406
1957-05-02,102.29448798394972
1957-05-03,102.21176344348538
1957-05-06,101.96358982209236
1957-05-07,101.88086528162802
1957-05-08,101.79814074116368
1957-05-09,101.71541620069935
1957-05-10,101.63269166023501
1957-05-13,101.38451803884199
1957-05-14,101.30179349837765
1957-05-15,101.21906895791331
1957-05-16,101.13634441744897
1957-05-17,101.05361987698463
1957-05-20,100.8054462555916
1957-05-21,100.72272171512726
1957-05-22,100.63999717466292
1957-05-23,100.55727263419858
1957-05-24,100.47454809373424
1957-05-27,100.22637447234123
1957-05-28,100.1436499318769
1957-05-29,100.06092539141255
1957-05-30,99.97820085094821
1957-05-31,99.89547631048387
1957-06-03,99.49424438476562
1957-06-04,99.33499069213867
1957-06-05,99.17573699951171
1957-06-06,99.01648330688477
1957-06-07,98.85722961425782
1957-06-10,98.37946853637695
1957-06-11,98.22021484375
1957-06-12,98.06096115112305
1957-06-13,97.90170745849609
1957-06-14,97.74245376586914
1957-06-17,97.26469268798829
1957-06-18,97.10543899536133
1957-06-19,96.94618530273438
1957-06-20,96.78693161010742
1957-06-21,96.62767791748047
1957-06-24,96.14991683959961
1957-06-25,95.99066314697265
1957-06-26,95.8314094543457
1957-06-27,95.67215576171876
1957-06-28,95.5129020690918
1957-07-01,95.03514099121094
1957-07-02,94.62365796489101
1957-07-03,94.21217493857107
1957-07-04,93.80069191225114
1957-07-05,93.3892088859312
1957-07-08,92.1547598069714
1957-07-09,91.74327678065146
1957-07-10,91.33179375433153
1957-07-11,90.92031072801159
1957-07-12,90.50882770169166
1957-07-15,89.27437862273186
1957-07-16,88.86289559641192
1957-07-17,88.45141257009199
1957-07-18,88.03992954377205
1957-07-19,87.62844651745212
1957-07-22,86.39399743849232
1957-07-23,85.98251441217238
1957-07-24,85.57103138585245
1957-07-25,85.15954835953251
1957-07-26,84.74806533321258
1957-07-29,83.51361625425277
1957-07-30,83.10213322793284
1957-07-31,82.6906502016129
1957-08-01,82.27916717529297
1957-08-02,82.22077080511278
1957-08-05,82.0455816945722
1957-08-06,81.98718532439202
1957-08-07,81.92878895421183
1957-08-08,81.87039258403163
1957-08-09,81.81199621385143
1957-08-12,81.63680710331086
1957-08-13,81.57841073313067
1957-08-14,81.52001436295048
1957-08-15,81.46161799277029
1957-08-16,81.4032216225901
1957-08-19,81.22803251204952
1957-08-20,81.16963614186933
1957-08-21,81.11123977168914
1957-08-22,81.05284340150895
1957-08-23,80.99444703132876
1957-08-26,80.81925792078817
1957-08-27,80.76086155060798
1957-08-28,80.7024651804278
1957-08-29,80.6440688102476
1957-08-30,80.58567244006741
1957-09-02,81.47327295939128
1957-09-03,82.47766621907552
1957-09-04,83.48205947875977
1957-09-05,84.48645273844402
1957-09-06,85.49084599812825
1957-09-09,88.50402577718098
1957-09-10,89.50841903686523
1957-09-11,90.51281229654948
1957-09-12,91.51720555623372
1957-09-13,92.52159881591797
1957-09-16,95.5347785949707
1957-09-17,96.53917185465495
1957-09-18,97.54356511433919
1957-09-19,98.54795837402344
1957-09-20,99.55235163370769
1957-09-23,102.56553141276042
1957-09-24,103.56992467244466
1957-09-25,104.5743179321289
1957-09-26,105.57871119181316
1957-09-27,106.58310445149739
1957-09-30,109.59628423055013
1957-10-01,110.60067749023438
1957-10-02,110.31287950085056
1957-10-03,110.02508151146674
1957-10-04,109.73728352208292
1957-10-07,108.87388955393145
1957-10-08,108.58609156454763
1957-10-09,108.29829357516381
1957-10-10,108.01049558577999
1957-10-11,107.72269759639617
1957-10-14,106.8593036282447
1957-10-15,106.57150563886088
1957-10-16,106.28370764947707
1957-10-17,105.99590966009325
1957-10-18,105.70811167070943
1957-10-21,104.84471770255796
1957-10-22,104.55691971317414
1957-10-23,104.26912172379032
1957-10-24,103.9813237344065
1957-10-25,103.69352574502268
1957-10-28,102.83013177687123
1957-10-29,102.5423337874874
1957-10-30,102.25453579810357
1957-10-31,101.96673780871976
1957-11-01,101.67893981933594
1957-11-04,102.06185379028321
1957-11-05,102.18949178059896
1957-11-06,102.31712977091472
1957-11-07,102.44476776123047
1957-11-08,102.57240575154623
1957-11-11,102.95531972249348
1957-11-12,103.08295771280925
1957-11-13,103.210595703125
1957-11-14,103.33823369344076
1957-11-15,103.4658716837565
1957-11-18,103.84878565470378
1957-11-19,103.97642364501954
1957-11-20,104.10406163533528
1957-11-21,104.23169962565105
1957-11-22,104.3593376159668
1957-11-25,104.74225158691407
1957-11-26,104.86988957722981
1957-11-27,104.99752756754557
1957-11-28,105.12516555786132
1957-11-29,105.25280354817708
1957-12-02,105.39817859280494
1957-12-03,105.28827765680128
1957-12-04,105.17837672079763
1957-12-05,105.06847578479397
1957-12-06,104.95857484879032
1957-12-09,104.62887204077936
1957-12-10,104.5189711047757
1957-12-11,104.40907016877205
1957-12-12,104.29916923276839
1957-12-13,104.18926829676474
1957-12-16,103.85956548875377
1957-12-17,103.74966455275013
1957-12-18,103.63976361674648
1957-12-19,103.52986268074282
1957-12-20,103.41996174473917
1957-12-23,103.0902589367282
1957-12-24,102.98035800072455
1957-12-25,102.8704570647209
1957-12-26,102.76055612871724
1957-12-27,102.65065519271359
1957-12-30,102.32095238470262
1957-12-31,102.21105144869897
1958-01-01,102.10115051269531
1958-01-02,102.47832439791772
1958-01-03,102.85549828314012
1958-01-06,103.98701993880734
1958-01-07,104.36419382402974
1958-01-08,104.74136770925215
1958-01-09,105.11854159447455
1958-01-10,105.49571547969695
1958-01-13,106.62723713536417
1958-01-14,107.00441102058657
1958-01-15,107.38158490580898
1958-01-16,107.75875879103137
1958-01-17,108.13593267625377
1958-01-20,109.26745433192099
1958-01-21,109.64462821714339
1958-01-22,110.0218021023658
1958-01-23,110.3989759875882
1958-01-24,110.7761498728106
1958-01-27,111.90767152847782
1958-01-28,112.28484541370022
1958-01-29,112.66201929892263
1958-01-30,113.03919318414503
1958-01-31,113.41636706936744
1958-02-03,113.43183517456055
1958-02-04,113.2509822845459
1958-02-05,113.07012939453125
1958-02-06,112.8892765045166
1958-02-07,112.70842361450195
1958-02-10,112.16586494445801
1958-02-11,111.98501205444336
1958-02-12,111.80415916442871
1958-02-13,111.62330627441406
1958-02-14,111.44245338439941
1958-02-17,110.89989471435547
1958-02-18,110.71904182434082
1958-02-19,110.53818893432617
1958-02-20,110.35733604431152
1958-02-21,110.17648315429688
1958-02-24,109.63392448425293
1958-02-25,109.45307159423828
1958-02-26,109.27221870422363
1958-02-27,109.09136581420898
1958-02-28,108.91051292419434
1958-03-03,110.49329056278351
1958-03-04,111.37510582708543
1958-03-05,112.25692109138735
1958-03-06,113.13873635568926
1958-03-07,114.02055161999118
1958-03-10,116.66599741289693
1958-03-11,117.54781267719883
1958-03-12,118.42962794150075
1958-03-13,119.31144320580268
1958-03-14,120.19325847010458
1958-03-17,122.83870426301033
1958-03-18,123.72051952731225
1958-03-19,124.60233479161417
1958-03-20,125.48415005591607
1958-03-21,126.365965320218
1958-03-24,129.01141111312373
1958-03-25,129.89322637742566
1958-03-26,130.77504164172757
1958-03-27,131.65685690602947
1958-03-28,132.5386721703314
1958-03-31,135.18411796323716
1958-04-01,136.06593322753906
1958-04-02,135.30581130981446
1958-04-03,134.54568939208986
1958-04-04,133.78556747436522
1958-04-07,131.5052017211914
1958-04-08,130.7450798034668
1958-04-09,129.98495788574218
1958-04-10,129.22483596801757
1958-04-11,128.46471405029297
1958-04-14,126.18434829711914
1958-04-15,125.42422637939453
1958-04-16,124.66410446166992
1958-04-17,123.90398254394532
1958-04-18,123.1438606262207
1958-04-21,120.86349487304688
1958-04-22,120.10337295532227
1958-04-23,119.34325103759765
1958-04-24,118.58312911987305
1958-04-25,117.82300720214843
1958-04-28,115.5426414489746
1958-04-29,114.78251953125
1958-04-30,114.02239761352538
1958-05-01,113.26227569580078
1958-05-02,112.74894197525516
1958-05-05,111.20894081361833
1958-05-06,110.69560709307271
1958-05-07,110.18227337252709
1958-05-08,109.66893965198147
1958-05-09,109.15560593143586
1958-05-12,107.61560476979902
1958-05-13,107.1022710492534
1958-05-14,106.58893732870779
1958-05-15,106.07560360816217
1958-05-16,105.56226988761655
1958-05-19,104.02226872597971
1958-05-20,103.5089350054341
1958-05-21,102.99560128488848
1958-05-22,102.48226756434286
1958-05-23,101.96893384379726
1958-05-26,100.42893268216041
1958-05-27,99.91559896161479
1958-05-28,99.40226524106917
1958-05-29,98.88893152052357
1958-05-30,98.37559779997795
1958-06-02,99.29452336629232
1958-06-03,101.24011637369792
1958-06-04,103.18570938110352
1958-06-05,105.13130238850911
1958-06-06,107.07689539591472
1958-06-09,112.9136744181315
1958-06-10,114.85926742553711
1958-06-11,116.8048604329427
1958-06-12,118.75045344034831
1958-06-13,120.6960464477539
1958-06-16,126.5328254699707
1958-06-17,128.4784184773763
1958-06-18,130.42401148478191
1958-06-19,132.3696044921875
1958-06-20,134.3151974995931
1958-06-23,140.1519765218099
1958-06-24,142.0975695292155
1958-06-25,144.04316253662108
1958-06-26,145.9887555440267
1958-06-27,147.9343485514323
1958-06-30,153.7711275736491
1958-07-01,155.7167205810547
1958-07-02,154.66519312704764
1958-07-03,153.61366567304057
1958-07-04,152.56213821903353
1958-07-07,149.40755585701234
1958-07-08,148.3560284030053
1958-07-09,147.30450094899822
1958-07-10,146.25297349499118
1958-07-11,145.2014460409841
1958-07-14,142.04686367896295
1958-07-15,140.9953362249559
1958-07-16,139.94380877094883
1958-07-17,138.8922813169418
1958-07-18,137.84075386293472
1958-07-21,134.68617150091356
1958-07-22,133.6346440469065
1958-07-23,132.58311659289944
1958-07-24,131.5315891388924
1958-07-25,130.48006168488533
1958-07-28,127.32547932286417
1958-07-29,126.27395186885711
1958-07-30,125.22242441485005
1958-07-31,124.170896960843
1958-08-01,123.11936950683594
1958-08-04,124.15926090363533
1958-08-05,124.50589136923513
1958-08-06,124.85252183483493
1958-08-07,125.19915230043473
1958-08-08,125.54578276603452
1958-08-11,126.58567416283393
1958-08-12,126.93230462843373
1958-08-13,127.27893509403351
1958-08-14,127.62556555963332
1958-08-15,127.97219602523312
1958-08-18,129.01208742203252
1958-08-19,129.3587178876323
1958-08-20,129.7053483532321
1958-08-21,130.0519788188319
1958-08-22,130.3986092844317
1958-08-25,131.4385006812311
1958-08-26,131.7851311468309
1958-08-27,132.1317616124307
1958-08-28,132.47839207803048
1958-08-29,132.8250225436303
1958-09-01,133.8649139404297
1958-09-02,132.84958368937174
1958-09-03,131.8342534383138
1958-09-04,130.81892318725585
1958-09-05,129.80359293619793
1958-09-08,126.75760218302409
1958-09-09,125.74227193196614
1958-09-10,124.7269416809082
1958-09-11,123.71161142985027
1958-09-12,122.69628117879232
1958-09-15,119.6502904256185
1958-09-16,118.63496017456055
1958-09-17,117.6196299235026
1958-09-18,116.60429967244467
1958-09-19,115.58896942138672
1958-09-22,112.5429786682129
1958-09-23,111.52764841715495
1958-09-24,110.512318166097
1958-09-25,109.49698791503906
1958-09-26,108.48165766398112
1958-09-29,105.43566691080729
1958-09-30,104.42033665974935
1958-10-01,103.4050064086914
1958-10-02,103.25363134568737
1958-10-03,103.10225628268334
1958-10-06,102.64813109367124
1958-10-07,102.49675603066721
1958-10-08,102.34538096766317
1958-10-09,102.19400590465915
1958-10-10,102.04263084165511
1958-10-13,101.58850565264302
1958-10-14,101.43713058963898
1958-10-15,101.28575552663496
1958-10-16,101.13438046363092
1958-10-17,100.9830054006269
1958-10-20,100.52888021161479
1958-10-21,100.37750514861077
1958-10-22,100.22613008560673
1958-10-23,100.0747550226027
1958-10-24,99.92337995959866
1958-10-27,99.46925477058657
1958-10-28,99.31787970758253
1958-10-29,99.16650464457851
1958-10-30,99.01512958157447
1958-10-31,98.86375451857045
1958-11-03,98.5672612508138
1958-11-04,98.4947021484375
1958-11-05,98.4221430460612
1958-11-06,98.34958394368489
1958-11-07,98.27702484130859
1958-11-10,98.0593475341797
1958-11-11,97.98678843180339
1958-11-12,97.91422932942709
1958-11-13,97.84167022705078
1958-11-14,97.76911112467448
1958-11-17,97.55143381754557
1958-11-18,97.47887471516927
1958-11-19,97.40631561279297
1958-11-20,97.33375651041666
1958-11-21,97.26119740804036
1958-11-24,97.04352010091146
1958-11-25,96.97096099853516
1958-11-26,96.89840189615886
1958-11-27,96.82584279378256
1958-11-28,96.75328369140625
1958-12-01,96.53560638427734
1958-12-02,95.83834617368636
1958-12-03,95.14108596309539
1958-12-04,94.44382575250441
1958-12-05,93.74656554191343
1958-12-08,91.65478491014049
1958-12-09,90.95752469954952
1958-12-10,90.26026448895854
1958-12-11,89.56300427836757
1958-12-12,88.86574406777659
1958-12-15,86.77396343600365
1958-12-16,86.07670322541267
1958-12-17,85.3794430148217
1958-12-18,84.68218280423072
1958-12-19,83.98492259363974
1958-12-22,81.8931419618668
1958-12-23,81.19588175127583
1958-12-24,80.49862154068485
1958-12-25,79.80136133009388
1958-12-26,79.1041011195029
1958-12-29,77.01232048772997
1958-12-30,76.31506027713898
1958-12-31,75.61780006654801
1959-01-01,74.92053985595703
1959-01-02,74.9772708031439
1959-01-05,75.14746364470452
1959-01-06,75.20419459189138
1959-01-07,75.26092553907826
1959-01-08,75.31765648626512
1959-01-09,75.37438743345199
1959-01-12,75.5445802750126
1959-01-13,75.60131122219947
1959-01-14,75.65804216938633
1959-01-15,75.71477311657321
1959-01-16,75.77150406376008
1959-01-19,75.9416969053207
1959-01-20,75.99842785250756
1959-01-21,76.05515879969442
1959-01-22,76.1118897468813
1959-01-23,76.16862069406817
1959-01-26,76.33881353562877
1959-01-27,76.39554448281565
1959-01-28,76.45227543000252
1959-01-29,76.5090063771894
1959-01-30,76.56573732437626
1959-02-02,77.48115512302944
1959-02-03,78.28311102730888
1959-02-04,79.08506693158832
1959-02-05,79.88702283586774
1959-02-06,80.68897874014718
1959-02-09,83.0948464529855
1959-02-10,83.89680235726493
1959-02-11,84.69875826154437
1959-02-12,85.5007141658238
1959-02-13,86.30267007010323
1959-02-16,88.70853778294155
1959-02-17,89.51049368722099
1959-02-18,90.31244959150042
1959-02-19,91.11440549577985
1959-02-20,91.91636140005929
1959-02-23,94.3222291128976
1959-02-24,95.12418501717704
1959-02-25,95.92614092145648
1959-02-26,96.7280968257359
1959-02-27,97.53005273001534
1959-03-02,98.72626347695628
1959-03-03,98.31856241533833
1959-03-04,97.91086135372039
1959-03-05,97.50316029210245
1959-03-06,97.09545923048451
1959-03-09,95.87235604563067
1959-03-10,95.46465498401272
1959-03-11,95.05695392239478
1959-03-12,94.64925286077684
1959-03-13,94.2415517991589
1959-03-16,93.01844861430507
1959-03-17,92.61074755268712
1959-03-18,92.20304649106917
1959-03-19,91.79534542945123
1959-03-20,91.38764436783329
1959-03-23,90.16454118297946
1959-03-24,89.75684012136152
1959-03-25,89.34913905974358
1959-03-26,88.94143799812564
1959-03-27,88.5337369365077
1959-03-30,87.31063375165385
1959-03-31,86.90293269003591
1959-04-01,86.49523162841797
1959-04-02,86.55232569376628
1959-04-03,86.60941975911459
1959-04-06,86.7807019551595
1959-04-07,86.83779602050781
1959-04-08,86.89489008585612
1959-04-09,86.95198415120443
1959-04-10,87.00907821655274
1959-04-13,87.18036041259765
1959-04-14,87.23745447794596
1959-04-15,87.29454854329427
1959-04-16,87.35164260864258
1959-04-17,87.40873667399089
1959-04-20,87.5800188700358
1959-04-21,87.63711293538411
1959-04-22,87.69420700073242
1959-04-23,87.75130106608073
1959-04-24,87.80839513142904
1959-04-27,87.97967732747396
1959-04-28,88.03677139282226
1959-04-29,88.09386545817057
1959-04-30,88.15095952351888
1959-05-01,88.20805358886719
1959-05-04,88.84570140223349
1959-05-05,89.0582506733556
1959-05-06,89.2707999444777
1959-05-07,89.4833492155998
1959-05-08,89.6958984867219
1959-05-11,90.3335463000882
1959-05-12,90.5460955712103
1959-05-13,90.75864484233242
1959-05-14,90.97119411345452
1959-05-15,91.18374338457662
1959-05-18,91.82139119794292
1959-05-19,92.03394046906502
1959-05-20,92.24648974018712
1959-05-21,92.45903901130923
1959-05-22,92.67158828243133
1959-05-25,93.30923609579763
1959-05-26,93.52178536691973
1959-05-27,93.73433463804183
1959-05-28,93.94688390916394
1959-05-29,94.15943318028604
1959-06-01,94.79708099365234
1959-06-02,94.43157272338867
1959-06-03,94.066064453125
1959-06-04,93.70055618286133
1959-06-05,93.33504791259766
1959-06-08,92.23852310180663
1959-06-09,91.87301483154297
1959-06-10,91.5075065612793
1959-06-11,91.14199829101562
1959-06-12,90.77649002075195
1959-06-15,89.67996520996094
1959-06-16,89.31445693969727
1959-06-17,88.94894866943359
1959-06-18,88.58344039916992
1959-06-19,88.21793212890626
1959-06-22,87.12140731811523
1959-06-23,86.75589904785156
1959-06-24,86.3903907775879
1959-06-25,86.02488250732422
1959-06-26,85.65937423706055
1959-06-29,84.56284942626954
1959-06-30,84.19734115600586
1959-07-01,83.83183288574219
1959-07-02,84.06456781202748
1959-07-03,84.29730273831275
1959-07-06,84.9955075171686
1959-07-07,85.22824244345388
1959-07-08,85.46097736973917
1959-07-09,85.69371229602444
1959-07-10,85.92644722230973
1959-07-13,86.62465200116557
1959-07-14,86.85738692745086
1959-07-15,87.09012185373614
1959-07-16,87.32285678002143
1959-07-17,87.5555917063067
1959-07-20,88.25379648516255
1959-07-21,88.48653141144783
1959-07-22,88.71926633773312
1959-07-23,88.95200126401839
1959-07-24,89.18473619030368
1959-07-27,89.88294096915952
1959-07-28,90.11567589544481
1959-07-29,90.34841082173008
1959-07-30,90.58114574801537
1959-07-31,90.81388067430065
1959-08-03,90.48812029438633
1959-08-04,90.20887264128655
1959-08-05,89.92962498818675
1959-08-06,89.65037733508694
1959-08-07,89.37112968198714
1959-08-10,88.53338672268775
1959-08-11,88.25413906958795
1959-08-12,87.97489141648815
1959-08-13,87.69564376338836
1959-08-14,87.41639611028856
1959-08-17,86.57865315098917
1959-08-18,86.29940549788937
1959-08-19,86.02015784478957
1959-08-20,85.74091019168976
1959-08-21,85.46166253858998
1959-08-24,84.62391957929057
1959-08-25,84.34467192619077
1959-08-26,84.06542427309098
1959-08-27,83.78617661999118
1959-08-28,83.50692896689138
1959-08-31,82.66918600759199
1959-09-01,82.38993835449219
1959-09-02,81.96351903279623
1959-09-03,81.53709971110025
1959-09-04,81.1106803894043
1959-09-07,79.8314224243164
1959-09-08,79.40500310262044
1959-09-09,78.97858378092448
1959-09-10,78.55216445922852
1959-09-11,78.12574513753255
1959-09-14,76.84648717244467
1959-09-15,76.4200678507487
1959-09-16,75.99364852905273
1959-09-17,75.56722920735677
1959-09-18,75.1408098856608
1959-09-21,73.86155192057292
1959-09-22,73.43513259887695
1959-09-23,73.00871327718099
1959-09-24,72.58229395548503
1959-09-25,72.15587463378907
1959-09-28,70.87661666870117
1959-09-29,70.45019734700521
1959-09-30,70.02377802530924
1959-10-01,69.59735870361328
1959-10-02,69.62296688941217
1959-10-05,69.69979144680885
1959-10-06,69.72539963260773
1959-10-07,69.75100781840663
1959-10-08,69.77661600420552
1959-10-09,69.80222419000441
1959-10-12,69.87904874740109
1959-10-13,69.90465693319997
1959-10-14,69.93026511899886
1959-10-15,69.95587330479776
1959-10-16,69.98148149059665
1959-10-19,70.05830604799333
1959-10-20,70.08391423379221
1959-10-21,70.1095224195911
1959-10-22,70.13513060538999
1959-10-23,70.16073879118889
1959-10-26,70.23756334858555
1959-10-27,70.26317153438445
1959-10-28,70.28877972018334
1959-10-29,70.31438790598223
1959-10-30,70.33999609178112
1959-11-02,70.3051996866862
1959-11-03,70.2191869099935
1959-11-04,70.13317413330078
1959-11-05,70.04716135660807
1959-11-06,69.96114857991536
1959-11-09,69.70311024983724
1959-11-10,69.61709747314453
1959-11-11,69.53108469645183
1959-11-12,69.44507191975912
1959-11-13,69.3590591430664
1959-11-16,69.10102081298828
1959-11-17,69.01500803629557
1959-11-18,68.92899525960287
1959-11-19,68.84298248291016
1959-11-20,68.75696970621745
1959-11-23,68.49893137613932
1959-11-24,68.41291859944661
1959-11-25,68.3269058227539
1959-11-26,68.2408930460612
1959-11-27,68.15488026936849
1959-11-30,67.89684193929037
1959-12-01,67.81082916259766
1959-12-02,67.70916157384073
1959-12-03,67.60749398508379
1959-12-04,67.50582639632687
1959-12-07,67.20082363005608
1959-12-08,67.09915604129914
1959-12-09,66.99748845254221
1959-12-10,66.89582086378529
1959-12-11,66.79415327502835
1959-12-14,66.48915050875756
1959-12-15,66.38748292000064
1959-12-16,66.2858153312437
1959-12-17,66.18414774248677
1959-12-18,66.08248015372983
1959-12-21,65.77747738745904
1959-12-22,65.67580979870212
1959-12-23,65.57414220994518
1959-12-24,65.47247462118825
1959-12-25,65.37080703243133
1959-12-28,65.06580426616054
1959-12-29,64.9641366774036
1959-12-30,64.86246908864668
1959-12-31,64.76080149988974
1960-01-01,64.65913391113281
1960-01-04,67.12879254741054
1960-01-05,67.95201209283644
1960-01-06,68.77523163826235
1960-01-07,69.59845118368825
1960-01-08,70.42167072911417
1960-01-11,72.89132936539188
1960-01-12,73.7145489108178
1960-01-13,74.5377684562437
1960-01-14,75.36098800166961
1960-01-15,76.18420754709551
1960-01-18,78.65386618337324
1960-01-19,79.47708572879914
1960-01-20,80.30030527422505
1960-01-21,81.12352481965095
1960-01-22,81.94674436507687
1960-01-25,84.41640300135458
1960-01-26,85.2396225467805
1960-01-27,86.0628420922064
1960-01-28,86.88606163763231
1960-01-29,87.70928118305821
1960-02-01,90.17893981933594
1960-02-02,89.75496331576643
1960-02-03,89.33098681219693
1960-02-04,88.90701030862742
1960-02-05,88.48303380505791
1960-02-08,87.21110429434941
1960-02-09,86.7871277907799
1960-02-10,86.3631512872104
1960-02-11,85.9391747836409
1960-02-12,85.51519828007139
1960-02-15,84.24326876936287
1960-02-16,83.81929226579338
1960-02-17,83.39531576222387
1960-02-18,82.97133925865437
1960-02-19,82.54736275508486
1960-02-22,81.27543324437634
1960-02-23,80.85145674080684
1960-02-24,80.42748023723733
1960-02-25,80.00350373366784
1960-02-26,79.57952723009834
1960-02-29,78.30759771938982
1960-03-01,77.88362121582031
1960-03-02,78.26677630024571
1960-03-03,78.64993138467112
1960-03-04,79.03308646909652
1960-03-07,80.18255172237274
1960-03-08,80.56570680679813
1960-03-09,80.94886189122354
1960-03-10,81.33201697564894
1960-03-11,81.71517206007434
1960-03-14,82.86463731335056
1960-03-15,83.24779239777595
1960-03-16,83.63094748220136
1960-03-17,84.01410256662676
1960-03-18,84.39725765105217
1960-03-21,85.54672290432838
1960-03-22,85.92987798875377
1960-03-23,86.31303307317918
1960-03-24,86.69618815760458
1960-03-25,87.07934324202999
1960-03-28,88.2288084953062
1960-03-29,88.61196357973161
1960-03-30,88.995118664157
1960-03-31,89.3782737485824
1960-04-01,89.76142883300781
1960-04-04,90.86787261962891
1960-04-05,91.23668721516927
1960-04-06,91.60550181070964
1960-04-07,91.97431640625
1960-04-08,92.34313100179037
1960-04-11,93.44957478841145
1960-04-12,93.81838938395182
1960-04-13,94.18720397949218
1960-04-14,94.55601857503255
1960-04-15,94.92483317057291
1960-04-18,96.03127695719401
1960-04-19,96.40009155273438
1960-04-20,96.76890614827474
1960-04-21,97.13772074381511
1960-04-22,97.50653533935547
1960-04-25,98.61297912597657
1960-04-26,98.98179372151692
1960-04-27,99.3506083170573
1960-04-28,99.71942291259765
1960-04-29,100.08823750813802
1960-05-02,100.33451695596018
1960-05-03,99.84316721270162
1960-05-04,99.35181746944305
1960-05-05,98.86046772618448
1960-05-06,98.36911798292591
1960-05-09,96.8950687531502
1960-05-10,96.40371900989163
1960-05-11,95.91236926663306
1960-05-12,95.4210195233745
1960-05-13,94.92966978011593
1960-05-16,93.45562055034023
1960-05-17,92.96427080708165
1960-05-18,92.47292106382308
1960-05-19,91.98157132056451
1960-05-20,91.49022157730595
1960-05-23,90.01617234753024
1960-05-24,89.52482260427168
1960-05-25,89.03347286101311
1960-05-26,88.54212311775454
1960-05-27,88.05077337449598
1960-05-30,86.57672414472026
1960-05-31,86.08537440146169
1960-06-01,85.59402465820312
1960-06-02,85.29925206502278
1960-06-03,85.00447947184244
1960-06-06,84.12016169230144
1960-06-07,83.8253890991211
1960-06-08,83.53061650594076
1960-06-09,83.23584391276042
1960-06-10,82.94107131958008
1960-06-13,82.05675354003907
1960-06-14,81.76198094685873
1960-06-15,81.46720835367839
1960-06-16,81.17243576049805
1960-06-17,80.8776631673177
1960-06-20,79.9933453877767
1960-06-21,79.69857279459636
1960-06-22,79.40380020141602
1960-06-23,79.10902760823568
1960-06-24,78.81425501505534
1960-06-27,77.92993723551432
1960-06-28,77.63516464233399
1960-06-29,77.34039204915365
1960-06-30,77.04561945597331
1960-07-01,76.75084686279297
1960-07-04,78.77581910164126
1960-07-05,79.45080984792402
1960-07-06,80.12580059420678
1960-07-07,80.80079134048954
1960-07-08,81.4757820867723
1960-07-11,83.50075432562059
1960-07-12,84.17574507190335
1960-07-13,84.85073581818611
1960-07-14,85.52572656446888
1960-07-15,86.20071731075164
1960-07-18,88.22568954959992
1960-07-19,88.90068029588268
1960-07-20,89.57567104216545
1960-07-21,90.25066178844821
1960-07-22,90.92565253473097
1960-07-25,92.95062477357926
1960-07-26,93.62561551986202
1960-07-27,94.30060626614478
1960-07-28,94.97559701242754
1960-07-29,95.6505877587103
1960-08-01,97.6755599975586
1960-08-02,97.37304416779548
1960-08-03,97.07052833803239
1960-08-04,96.76801250826928
1960-08-05,96.46549667850617
1960-08-08,95.55794918921686
1960-08-09,95.25543335945376
1960-08-10,94.95291752969065
1960-08-11,94.65040169992754
1960-08-12,94.34788587016445
1960-08-15,93.44033838087513
1960-08-16,93.13782255111202
1960-08-17,92.83530672134891
1960-08-18,92.5327908915858
1960-08-19,92.23027506182271
1960-08-22,91.3227275725334
1960-08-23,91.02021174277029
1960-08-24,90.71769591300718
1960-08-25,90.41518008324408
1960-08-26,90.11266425348097
1960-08-29,89.20511676419166
1960-08-30,88.90260093442855
1960-08-31,88.60008510466545
1960-09-01,88.29756927490234
1960-09-02,88.45190684000652
1960-09-05,88.91491953531902
1960-09-06,89.06925710042317
1960-09-07,89.22359466552734
1960-09-08,89.37793223063152
1960-09-09,89.53226979573567
1960-09-12,89.99528249104817
1960-09-13,90.14962005615234
1960-09-14,90.30395762125652
1960-09-15,90.45829518636067
1960-09-16,90.61263275146484
1960-09-19,91.07564544677734
1960-09-20,91.22998301188152
1960-09-21,91.38432057698567
1960-09-22,91.53865814208984
1960-09-23,91.69299570719402
1960-09-26,92.15600840250652
1960-09-27,92.31034596761067
1960-09-28,92.46468353271484
1960-09-29,92.61902109781902
1960-09-30,92.77335866292317
1960-10-03,92.61999487107799
1960-10-04,92.46614419260332
