Date,TRDPRC_1,OPEN_PRC,HIGH_1,LOW_1,ACVOL_UNS
2017-12-20,5221.79,5221.79,5221.79,5221.79,
2017-12-21,5232.1616,5232.1616,5232.1616,5232.1616,
2017-12-22,5229.791,5229.791,5229.791,5229.791,
2017-12-26,5224.5078,5224.5078,5224.5078,5224.5078,
2017-12-27,5229.0132,5229.0132,5229.0132,5229.0132,
2017-12-28,5239.5884,5239.5884,5239.5884,5239.5884,
2017-12-29,5212.7632,5212.7632,5212.7632,5212.7632,
2018-01-02,5256.2842,5256.2842,5256.2842,5256.2842,
2018-01-03,5289.9243,5289.9243,5289.9243,5289.9243,
2018-01-04,5312.333,5312.333,5312.333,5312.333,
2018-01-05,5349.6895,5349.6895,5349.6895,5349.6895,
2018-01-08,5358.6792,5358.6792,5358.6792,5358.6792,
2018-01-09,5367.2607,5367.2607,5367.2607,5367.2607,
2018-01-10,5361.3291,5361.3291,5361.3291,5361.3291,
2018-01-11,5399.4619,5399.4619,5399.4619,5399.4619,
2018-01-12,5435.918,5435.918,5435.918,5435.918,
2018-01-16,5416.855,5416.855,5416.855,5416.855,
2018-01-17,5467.8462,5467.8462,5467.8462,5467.8462,
2018-01-18,5459.4966,5459.4966,5459.4966,5459.4966,
2018-01-19,5483.5718,5483.5718,5483.5718,5483.5718,
2018-01-22,5527.8896,5527.8896,5527.8896,5527.8896,
2018-01-23,5540.1274,5540.1274,5540.1274,5540.1274,
2018-01-24,5537.0317,5537.0317,5537.0317,5537.0317,
2018-01-25,5540.3818,5540.3818,5540.3818,5540.3818,
2018-01-26,5606.085,5606.085,5606.085,5606.085,
2018-01-29,5568.6719,5568.6719,5568.6719,5568.6719,
2018-01-30,5508.3569,5508.3569,5508.3569,5508.3569,
2018-01-31,5511.2144,5511.2144,5511.2144,5511.2144,
2018-02-01,5508.7002,5508.7002,5508.7002,5508.7002,
2018-02-02,5392.2139,5392.2139,5392.2139,5392.2139,
2018-02-05,5171.2617,5171.2617,5171.2617,5171.2617,
2018-02-06,5262.0166,5262.0166,5262.0166,5262.0166,
2018-02-07,5235.8398,5235.8398,5235.8398,5235.8398,
2018-02-08,5040.0552,5040.0552,5040.0552,5040.0552,
2018-02-09,5116.9912,5116.9912,5116.9912,5116.9912,
2018-02-12,5188.3701,5188.3701,5188.3701,5188.3701,
2018-02-13,5202.2168,5202.2168,5202.2168,5202.2168,
2018-02-14,5273.4258,5273.4258,5273.4258,5273.4258,
2018-02-15,5338.3511,5338.3511,5338.3511,5338.3511,
2018-02-16,5340.8203,5340.8203,5340.8203,5340.8203,
2018-02-20,5309.9937,5309.9937,5309.9937,5309.9937,
2018-02-21,5280.9121,5280.9121,5280.9121,5280.9121,
2018-02-22,5286.4971,5286.4971,5286.4971,5286.4971,
2018-02-23,5371.5649,5371.5649,5371.5649,5371.5649,
2018-02-26,5435.3755,5435.3755,5435.3755,5435.3755,
2018-02-27,5367.0864,5367.0864,5367.0864,5367.0864,
2018-02-28,5308.0869,5308.0869,5308.0869,5308.0869,
2018-03-01,5238.1831,5238.1831,5238.1831,5238.1831,
2018-03-02,5265.2407,5265.2407,5265.2407,5265.2407,
2018-03-05,5323.3599,5323.3599,5323.3599,5323.3599,
2018-03-06,5337.686,5337.686,5337.686,5337.686,
2018-03-07,5335.4712,5335.4712,5335.4712,5335.4712,
2018-03-08,5360.7329,5360.7329,5360.7329,5360.7329,
2018-03-09,5454.0254,5454.0254,5454.0254,5454.0254,
2018-03-12,5447.0967,5447.0967,5447.0967,5447.0967,
2018-03-13,5412.7534,5412.7534,5412.7534,5412.7534,
2018-03-14,5383.2656,5383.2656,5383.2656,5383.2656,
2018-03-15,5379.3931,5379.3931,5379.3931,5379.3931,
2018-03-16,5388.7354,5388.7354,5388.7354,5388.7354,
2018-03-19,5312.2334,5312.2334,5312.2334,5312.2334,
2018-03-20,5320.1982,5320.1982,5320.1982,5320.1982,
2018-03-21,5310.958,5310.958,5310.958,5310.958,
2018-03-22,5177.5239,5177.5239,5177.5239,5177.5239,
2018-03-23,5069.0269,5069.0269,5069.0269,5069.0269,
2018-03-26,5206.6899,5206.6899,5206.6899,5206.6899,
2018-03-27,5116.75,5116.75,5116.75,5116.75,
2018-03-28,5102.686,5102.686,5102.686,5102.686,
2018-03-29,5173.1909,5173.1909,5173.1909,5173.1909,
2018-04-02,5057.689,5057.689,5057.689,5057.689,
2018-04-03,5121.6973,5121.6973,5121.6973,5121.6973,
2018-04-04,5181.3071,5181.3071,5181.3071,5181.3071,
2018-04-05,5217.6191,5217.6191,5217.6191,5217.6191,
2018-04-06,5103.3511,5103.3511,5103.3511,5103.3511,
2018-04-09,5121.8975,5121.8975,5121.8975,5121.8975,
2018-04-10,5207.7305,5207.7305,5207.7305,5207.7305,
2018-04-11,5179.1865,5179.1865,5179.1865,5179.1865,
2018-04-12,5222.5449,5222.5449,5222.5449,5222.5449,
2018-04-13,5207.5718,5207.5718,5207.5718,5207.5718,
2018-04-16,5249.9385,5249.9385,5249.9385,5249.9385,
2018-04-17,5305.9023,5305.9023,5305.9023,5305.9023,
2018-04-18,5310.3213,5310.3213,5310.3213,5310.3213,
2018-04-19,5280.5659,5280.5659,5280.5659,5280.5659,
2018-04-20,5235.7461,5235.7461,5235.7461,5235.7461,
2018-04-23,5236.0376,5236.0376,5236.0376,5236.0376,
2018-04-24,5166.1025,5166.1025,5166.1025,5166.1025,
2018-04-25,5175.5903,5175.5903,5175.5903,5175.5903,
2018-04-26,5229.6089,5229.6089,5229.6089,5229.6089,
2018-04-27,5235.7319,5235.7319,5235.7319,5235.7319,
2018-04-30,5193.041,5193.041,5193.041,5193.041,
2018-05-01,5206.3052,5206.3052,5206.3052,5206.3052,
2018-05-02,5168.7856,5168.7856,5168.7856,5168.7856,
2018-05-03,5157.6978,5157.6978,5157.6978,5157.6978,
2018-05-04,5224.7061,5224.7061,5224.7061,5224.7061,
2018-05-07,5242.8716,5242.8716,5242.8716,5242.8716,
2018-05-08,5241.5327,5241.5327,5241.5327,5241.5327,
2018-05-09,5292.8965,5292.8965,5292.8965,5292.8965,
2018-05-10,5343.7041,5343.7041,5343.7041,5343.7041,
2018-05-11,5354.688,5354.688,5354.688,5354.688,
2018-05-14,5359.6616,5359.6616,5359.6616,5359.6616,
2018-05-15,5323.2344,5323.2344,5323.2344,5323.2344,
2018-05-16,5346.3281,5346.3281,5346.3281,5346.3281,
2018-05-17,5343.2915,5343.2915,5343.2915,5343.2915,
2018-05-18,5329.6641,5329.6641,5329.6641,5329.6641,
2018-05-21,5369.1929,5369.1929,5369.1929,5369.1929,
2018-05-22,5352.4512,5352.4512,5352.4512,5352.4512,
2018-05-23,5369.9893,5369.9893,5369.9893,5369.9893,
2018-05-24,5359.3247,5359.3247,5359.3247,5359.3247,
2018-05-25,5347.312,5347.312,5347.312,5347.312,
2018-05-29,5285.7012,5285.7012,5285.7012,5285.7012,
2018-05-30,5353.7642,5353.7642,5353.7642,5353.7642,
2018-05-31,5318.0996,5318.0996,5318.0996,5318.0996,
2018-06-01,5376.292,5376.292,5376.292,5376.292,
2018-06-04,5400.5005,5400.5005,5400.5005,5400.5005,
2018-06-05,5404.6221,5404.6221,5404.6221,5404.6221,
2018-06-06,5451.0884,5451.0884,5451.0884,5451.0884,
2018-06-07,5448.1772,5448.1772,5448.1772,5448.1772,
2018-06-08,5465.4204,5465.4204,5465.4204,5465.4204,
2018-06-11,5471.2935,5471.2935,5471.2935,5471.2935,
2018-06-12,5481.0688,5481.0688,5481.0688,5481.0688,
2018-06-13,5459.2065,5459.2065,5459.2065,5459.2065,
2018-06-14,5474.3706,5474.3706,5474.3706,5474.3706,
2018-06-15,5469.3691,5469.3691,5469.3691,5469.3691,
2018-06-18,5457.8281,5457.8281,5457.8281,5457.8281,
2018-06-19,5436.1279,5436.1279,5436.1279,5436.1279,
2018-06-20,5445.4272,5445.4272,5445.4272,5445.4272,
2018-06-21,5411.3999,5411.3999,5411.3999,5411.3999,
2018-06-22,5421.626,5421.626,5421.626,5421.626,
2018-06-25,5347.2295,5347.2295,5347.2295,5347.2295,
2018-06-26,5359.0073,5359.0073,5359.0073,5359.0073,
2018-06-27,5312.8916,5312.8916,5312.8916,5312.8916,
2018-06-28,5346.437,5346.437,5346.437,5346.437,
2018-06-29,5350.832,5350.832,5350.832,5350.832,
2018-07-02,5367.4907,5367.4907,5367.4907,5367.4907,
2018-07-03,5340.9341,5340.9341,5340.9341,5340.9341,
2018-07-05,5388.2759,5388.2759,5388.2759,5388.2759,
2018-07-06,5434.3584,5434.3584,5434.3584,5434.3584,
2018-07-09,5483.8887,5483.8887,5483.8887,5483.8887,
2018-07-10,5503.0464,5503.0464,5503.0464,5503.0464,
2018-07-11,5464.0059,5464.0059,5464.0059,5464.0059,
2018-07-12,5512.3579,5512.3579,5512.3579,5512.3579,
2018-07-13,5518.3276,5518.3276,5518.3276,5518.3276,
2018-07-16,5512.9209,5512.9209,5512.9209,5512.9209,
2018-07-17,5534.9067,5534.9067,5534.9067,5534.9067,
2018-07-18,5546.8613,5546.8613,5546.8613,5546.8613,
2018-07-19,5525.5132,5525.5132,5525.5132,5525.5132,
2018-07-20,5520.4985,5520.4985,5520.4985,5520.4985,
2018-07-23,5530.6548,5530.6548,5530.6548,5530.6548,
2018-07-24,5557.374,5557.374,5557.374,5557.374,
2018-07-25,5607.9932,5607.9932,5607.9932,5607.9932,
2018-07-26,5590.9941,5590.9941,5590.9941,5590.9941,
2018-07-27,5554.3135,5554.3135,5554.3135,5554.3135,
2018-07-30,5522.8096,5522.8096,5522.8096,5522.8096,
2018-07-31,5549.9556,5549.9556,5549.9556,5549.9556,
2018-08-01,5544.1943,5544.1943,5544.1943,5544.1943,
2018-08-02,5572.0825,5572.0825,5572.0825,5572.0825,
2018-08-03,5598.7119,5598.7119,5598.7119,5598.7119,
2018-08-06,5619.0522,5619.0522,5619.0522,5619.0522,
2018-08-07,5634.9756,5634.9756,5634.9756,5634.9756,
2018-08-08,5633.6665,5633.6665,5633.6665,5633.6665,
2018-08-09,5627.0034,5627.0034,5627.0034,5627.0034,
2018-08-10,5588.6592,5588.6592,5588.6592,5588.6592,
2018-08-13,5566.3604,5566.3604,5566.3604,5566.3604,
2018-08-14,5602.4141,5602.4141,5602.4141,5602.4141,
2018-08-15,5560.8535,5560.8535,5560.8535,5560.8535,
2018-08-16,5606.561,5606.561,5606.561,5606.561,
2018-08-17,5625.6563,5625.6563,5625.6563,5625.6563,
2018-08-20,5639.5283,5639.5283,5639.5283,5639.5283,
2018-08-21,5651.3936,5651.3936,5651.3936,5651.3936,
2018-08-22,5649.3071,5649.3071,5649.3071,5649.3071,
2018-08-23,5640.0972,5640.0972,5640.0972,5640.0972,
2018-08-24,5675.1211,5675.1211,5675.1211,5675.1211,
2018-08-27,5719.3018,5719.3018,5719.3018,5719.3018,
2018-08-28,5720.8877,5720.8877,5720.8877,5720.8877,
2018-08-29,5753.9976,5753.9976,5753.9976,5753.9976,
2018-08-30,5729.4478,5729.4478,5729.4478,5729.4478,
2018-08-31,5730.8027,5730.8027,5730.8027,5730.8027,
2018-09-04,5721.856,5721.856,5721.856,5721.856,
2018-09-05,5705.8584,5705.8584,5705.8584,5705.8584,
2018-09-06,5686.7007,5686.7007,5686.7007,5686.7007,
2018-09-07,5674.5806,5674.5806,5674.5806,5674.5806,
2018-09-10,5685.3394,5685.3394,5685.3394,5685.3394,
2018-09-11,5706.9883,5706.9883,5706.9883,5706.9883,
2018-09-12,5709.0796,5709.0796,5709.0796,5709.0796,
2018-09-13,5740.752,5740.752,5740.752,5740.752,
2018-09-14,5743.1875,5743.1875,5743.1875,5743.1875,
2018-09-17,5711.2949,5711.2949,5711.2949,5711.2949,
2018-09-18,5742.1821,5742.1821,5742.1821,5742.1821,
2018-09-19,5749.3867,5749.3867,5749.3867,5749.3867,
2018-09-20,5794.7222,5794.7222,5794.7222,5794.7222,
2018-09-21,5792.7165,5792.7165,5792.7165,5792.7165,
2018-09-24,5772.3623,5772.3623,5772.3623,5772.3623,
2018-09-25,5765.2466,5765.2466,5765.2466,5765.2466,
2018-09-26,5746.2661,5746.2661,5746.2661,5746.2661,
2018-09-27,5763.2197,5763.2197,5763.2197,5763.2197,
2018-09-28,5763.4224,5763.4224,5763.4224,5763.4224,
2018-10-01,5784.4517,5784.4517,5784.4517,5784.4517,
2018-10-02,5782.3657,5782.3657,5782.3657,5782.3657,
2018-10-03,5786.479,5786.479,5786.479,5786.479,
2018-10-04,5740.5605,5740.5605,5740.5605,5740.5605,
2018-10-05,5708.9028,5708.9028,5708.9028,5708.9028,
2018-10-08,5706.6602,5706.6602,5706.6602,5706.6602,
2018-10-09,5700.2319,5700.2319,5700.2319,5700.2319,
2018-10-10,5512.939,5512.939,5512.939,5512.939,
2018-10-11,5399.5396,5399.5396,5399.5396,5399.5396,
2018-10-12,5476.8276,5476.8276,5476.8276,5476.8276,
2018-10-15,5444.6123,5444.6123,5444.6123,5444.6123,
2018-10-16,5561.8003,5561.8003,5561.8003,5561.8003,
2018-10-17,5560.6211,5560.6211,5560.6211,5560.6211,
2018-10-18,5481.1289,5481.1289,5481.1289,5481.1289,
2018-10-19,5479.2954,5479.2954,5479.2954,5479.2954,
2018-10-22,5455.8813,5455.8813,5455.8813,5455.8813,
2018-10-23,5426.083,5426.083,5426.083,5426.083,
2018-10-24,5258.6113,5258.6113,5258.6113,5258.6113,
2018-10-25,5356.5435,5356.5435,5356.5435,5356.5435,
2018-10-26,5263.7363,5263.7363,5263.7363,5263.7363,
2018-10-29,5229.2773,5229.2773,5229.2773,5229.2773,
2018-10-30,5311.6748,5311.6748,5311.6748,5311.6748,
2018-10-31,5369.4912,5369.4912,5369.4912,5369.4912,
2018-11-01,5426.3267,5426.3267,5426.3267,5426.3267,
2018-11-02,5392.5317,5392.5317,5392.5317,5392.5317,
2018-11-05,5422.8789,5422.8789,5422.8789,5422.8789,
2018-11-06,5457.2544,5457.2544,5457.2544,5457.2544,
2018-11-07,5573.0591,5573.0591,5573.0591,5573.0591,
2018-11-08,5562.0,5562.0,5562.0,5562.0,
2018-11-09,5511.7852,5511.7852,5511.7852,5511.7852,
2018-11-12,5403.188,5403.188,5403.188,5403.188,
2018-11-13,5395.3711,5395.3711,5395.3711,5395.3711,
2018-11-14,5355.9385,5355.9385,5355.9385,5355.9385,
2018-11-15,5414.4277,5414.4277,5414.4277,5414.4277,
2018-11-16,5426.8638,5426.8638,5426.8638,5426.8638,
2018-11-19,5336.7046,5336.7046,5336.7046,5336.7046,
2018-11-20,5240.2324,5240.2324,5240.2324,5240.2324,
2018-11-21,5256.6133,5256.6133,5256.6133,5256.6133,
2018-11-23,5222.4258,5222.4258,5222.4258,5222.4258,
2018-11-26,5304.1689,5304.1689,5304.1689,5304.1689,
2018-11-27,5321.522,5321.522,5321.522,5321.522,
2018-11-28,5444.1182,5444.1182,5444.1182,5444.1182,
2018-11-29,5433.4858,5433.4858,5433.4858,5433.4858,
2018-11-30,5478.9131,5478.9131,5478.9131,5478.9131,
2018-12-03,5538.8569,5538.8569,5538.8569,5538.8569,
2018-12-04,5359.9087,5359.9087,5359.9087,5359.9087,
2018-12-06,5353.4341,5353.4341,5353.4341,5353.4341,
2018-12-07,5229.439,5229.439,5229.439,5229.439,
2018-12-10,5238.7026,5238.7026,5238.7026,5238.7026,
2018-12-11,5237.1011,5237.1011,5237.1011,5237.1011,
2018-12-12,5265.5308,5265.5308,5265.5308,5265.5308,
2018-12-13,5265.458,5265.458,5265.458,5265.458,
2018-12-14,5165.6016,5165.6016,5165.6016,5165.6016,
2018-12-17,5058.5767,5058.5767,5058.5767,5058.5767,
2018-12-18,5059.3433,5059.3433,5059.3433,5059.3433,
2018-12-19,4981.9194,4981.9194,4981.9194,4981.9194,
2018-12-20,4903.4629,4903.4629,4903.4629,4903.4629,
2018-12-21,4802.5088,4802.5088,4802.5088,4802.5088,
2018-12-24,4672.6602,4672.6602,4672.6602,4672.6602,
2018-12-26,4904.4917,4904.4917,4904.4917,4904.4917,
2018-12-27,4946.9399,4946.9399,4946.9399,4946.9399,
2018-12-28,4941.6084,4941.6084,4941.6084,4941.6084,
2018-12-31,4984.2173,4984.2173,4984.2173,4984.2173,
2019-01-02,4990.5562,4990.5562,4990.5562,4990.5562,
2019-01-03,4868.2959,4868.2959,4868.2959,4868.2959,
2019-01-04,5035.4517,5035.4517,5035.4517,5035.4517,
2019-01-07,5070.7637,5070.7637,5070.7637,5070.7637,
2019-01-08,5120.0386,5120.0386,5120.0386,5120.0386,
2019-01-09,5142.6558,5142.6558,5142.6558,5142.6558,
2019-01-10,5165.895,5165.895,5165.895,5165.895,
2019-01-11,5165.146,5165.146,5165.146,5165.146,
2019-01-14,5138.5776,5138.5776,5138.5776,5138.5776,
2019-01-15,5193.7842,5193.7842,5193.7842,5193.7842,
2019-01-16,5205.4482,5205.4482,5205.4482,5205.4482,
2019-01-17,5245.479,5245.479,5245.479,5245.479,
2019-01-18,5314.7837,5314.7837,5314.7837,5314.7837,
2019-01-22,5239.752,5239.752,5239.752,5239.752,
2019-01-23,5251.2876,5251.2876,5251.2876,5251.2876,
2019-01-24,5258.686,5258.686,5258.686,5258.686,
2019-01-25,5303.5059,5303.5059,5303.5059,5303.5059,
2019-01-28,5261.8804,5261.8804,5261.8804,5261.8804,
2019-01-29,5254.3101,5254.3101,5254.3101,5254.3101,
2019-01-30,5336.5996,5336.5996,5336.5996,5336.5996,
2019-01-31,5383.6318,5383.6318,5383.6318,5383.6318,
2019-02-01,5389.1938,5389.1938,5389.1938,5389.1938,
2019-02-04,5425.7972,5425.7972,5425.7972,5425.7972,
2019-02-05,5451.3999,5451.3999,5451.3999,5451.3999,
2019-02-06,5439.8016,5439.8016,5439.8016,5439.8016,
2019-02-07,5389.6868,5389.6868,5389.6868,5389.6868,
2019-02-08,5395.1162,5395.1162,5395.1162,5395.1162,
2019-02-11,5399.0042,5399.0042,5399.0042,5399.0042,
2019-02-12,5468.9816,5468.9816,5468.9816,5468.9816,
2019-02-13,5485.9659,5485.9659,5485.9659,5485.9659,
2019-02-14,5473.327,5473.327,5473.327,5473.327,
2019-02-15,5533.2743,5533.2743,5533.2743,5533.2743,
2019-02-19,5541.9755,5541.9755,5541.9755,5541.9755,
2019-02-20,5552.9037,5552.9037,5552.9037,5552.9037,
2019-02-21,5533.7973,5533.7973,5533.7973,5533.7973,
2019-02-22,5569.4522,5569.4522,5569.4522,5569.4522,
2019-02-25,5577.0853,5577.0853,5577.0853,5577.0853,
2019-02-26,5572.7448,5572.7448,5572.7448,5572.7448,
2019-02-27,5570.5694,5570.5694,5570.5694,5570.5694,
2019-02-28,5556.4904,5556.4904,5556.4904,5556.4904,
2019-03-01,5595.1129,5595.1129,5595.1129,5595.1129,
2019-03-04,5573.5331,5573.5331,5573.5331,5573.5331,
2019-03-05,5567.4031,5567.4031,5567.4031,5567.4031,
2019-03-06,5531.3395,5531.3395,5531.3395,5531.3395,
2019-03-07,5487.5564,5487.5564,5487.5564,5487.5564,
2019-03-08,5476.3858,5476.3858,5476.3858,5476.3858,
2019-03-11,5556.7652,5556.7652,5556.7652,5556.7652,
2019-03-12,5573.4359,5573.4359,5573.4359,5573.4359,
2019-03-13,5612.5572,5612.5572,5612.5572,5612.5572,
2019-03-14,5609.5851,5609.5851,5609.5851,5609.5851,
2019-03-15,5637.7683,5637.7683,5637.7683,5637.7683,
2019-03-18,5658.727,5658.727,5658.727,5658.727,
2019-03-19,5658.1496,5658.1496,5658.1496,5658.1496,
2019-03-20,5641.7436,5641.7436,5641.7436,5641.7436,
2019-03-21,5703.2781,5703.2781,5703.2781,5703.2781,
2019-03-22,5595.4999,5595.4999,5595.4999,5595.4999,
2019-03-25,5591.2282,5591.2282,5591.2282,5591.2282,
2019-03-26,5631.3934,5631.3934,5631.3934,5631.3934,
2019-03-27,5605.3174,5605.3174,5605.3174,5605.3174,
2019-03-28,5626.3166,5626.3166,5626.3166,5626.3166,
2019-03-29,5664.4627,5664.4627,5664.4627,5664.4627,
2019-04-01,5730.0414,5730.0414,5730.0414,5730.0414,
2019-04-02,5730.3539,5730.3539,5730.3539,5730.3539,
2019-04-03,5742.6705,5742.6705,5742.6705,5742.6705,
2019-04-04,5755.9558,5755.9558,5755.9558,5755.9558,
2019-04-05,5782.6953,5782.6953,5782.6953,5782.6953,
2019-04-08,5788.8591,5788.8591,5788.8591,5788.8591,
2019-04-09,5755.4905,5755.4905,5755.4905,5755.4905,
2019-04-10,5775.9886,5775.9886,5775.9886,5775.9886,
2019-04-11,5776.2815,5776.2815,5776.2815,5776.2815,
2019-04-12,5815.0401,5815.0401,5815.0401,5815.0401,
2019-04-15,5811.5119,5811.5119,5811.5119,5811.5119,
2019-04-16,5814.4606,5814.4606,5814.4606,5814.4606,
2019-04-17,5801.8257,5801.8257,5801.8257,5801.8257,
2019-04-18,5811.1273,5811.1273,5811.1273,5811.1273,
2019-04-22,5817.1643,5817.1643,5817.1643,5817.1643,
2019-04-23,5868.8762,5868.8762,5868.8762,5868.8762,
2019-04-24,5856.0334,5856.0334,5856.0334,5856.0334,
2019-04-25,5853.8743,5853.8743,5853.8743,5853.8743,
2019-04-26,5881.4756,5881.4756,5881.4756,5881.4756,
2019-04-29,5888.0485,5888.0485,5888.0485,5888.0485,
2019-04-30,5893.8148,5893.8148,5893.8148,5893.8148,
2019-05-01,5849.6526,5849.6526,5849.6526,5849.6526,
2019-05-02,5837.4605,5837.4605,5837.4605,5837.4605,
2019-05-03,5894.3025,5894.3025,5894.3025,5894.3025,
2019-05-06,5868.4483,5868.4483,5868.4483,5868.4483,
2019-05-07,5771.5858,5771.5858,5771.5858,5771.5858,
2019-05-08,5762.4805,5762.4805,5762.4805,5762.4805,
2019-05-09,5747.0777,5747.0777,5747.0777,5747.0777,
2019-05-10,5770.4354,5770.4354,5770.4354,5770.4354,
2019-05-13,5631.4086,5631.4086,5631.4086,5631.4086,
2019-05-14,5677.1964,5677.1964,5677.1964,5677.1964,
2019-05-15,5711.4873,5711.4873,5711.4873,5711.4873,
2019-05-16,5763.9476,5763.9476,5763.9476,5763.9476,
2019-05-17,5730.8868,5730.8868,5730.8868,5730.8868,
2019-05-20,5692.3039,5692.3039,5692.3039,5692.3039,
2019-05-21,5740.8066,5740.8066,5740.8066,5740.8066,
2019-05-22,5724.7071,5724.7071,5724.7071,5724.7071,
2019-05-23,5657.0968,5657.0968,5657.0968,5657.0968,
2019-05-24,5665.5985,5665.5985,5665.5985,5665.5985,
2019-05-28,5618.1786,5618.1786,5618.1786,5618.1786,
2019-05-29,5579.5063,5579.5063,5579.5063,5579.5063,
2019-05-30,5591.9742,5591.9742,5591.9742,5591.9742,
2019-05-31,5519.2736,5519.2736,5519.2736,5519.2736,
2019-06-03,5504.0518,5504.0518,5504.0518,5504.0518,
2019-06-04,5622.3102,5622.3102,5622.3102,5622.3102,
2019-06-05,5668.8896,5668.8896,5668.8896,5668.8896,
2019-06-06,5705.22,5705.22,5705.22,5705.22,
2019-06-07,5765.6614,5765.6614,5765.6614,5765.6614,
2019-06-10,5792.5568,5792.5568,5792.5568,5792.5568,
2019-06-11,5790.826,5790.826,5790.826,5790.826,
2019-06-12,5779.1237,5779.1237,5779.1237,5779.1237,
2019-06-13,5804.5326,5804.5326,5804.5326,5804.5326,
2019-06-14,5795.9637,5795.9637,5795.9637,5795.9637,
2019-06-17,5801.3998,5801.3998,5801.3998,5801.3998,
2019-06-18,5857.9493,5857.9493,5857.9493,5857.9493,
2019-06-19,5875.4467,5875.4467,5875.4467,5875.4467,
2019-06-20,5931.66,5931.66,5931.66,5931.66,
2019-06-21,5924.5422,5924.5422,5924.5422,5924.5422,
2019-06-24,5914.2889,5914.2889,5914.2889,5914.2889,
2019-06-25,5858.1336,5858.1336,5858.1336,5858.1336,
2019-06-26,5850.896,5850.896,5850.896,5850.896,
2019-06-27,5874.1533,5874.1533,5874.1533,5874.1533,
2019-06-28,5908.2515,5908.2515,5908.2515,5908.2515,
2019-07-01,5953.6268,5953.6268,5953.6268,5953.6268,
2019-07-02,5971.288,5971.288,5971.288,5971.288,
2019-07-03,6018.5424,6018.5424,6018.5424,6018.5424,
2019-07-05,6008.3084,6008.3084,6008.3084,6008.3084,
2019-07-08,5979.3391,5979.3391,5979.3391,5979.3391,
2019-07-09,5988.4806,5988.4806,5988.4806,5988.4806,
2019-07-10,6015.5599,6015.5599,6015.5599,6015.5599,
2019-07-11,6029.3259,6029.3259,6029.3259,6029.3259,
2019-07-12,6057.7709,6057.7709,6057.7709,6057.7709,
2019-07-15,6058.8266,6058.8266,6058.8266,6058.8266,
2019-07-16,6038.3956,6038.3956,6038.3956,6038.3956,
2019-07-17,5999.0477,5999.0477,5999.0477,5999.0477,
2019-07-18,6021.1506,6021.1506,6021.1506,6021.1506,
2019-07-19,5984.2015,5984.2015,5984.2015,5984.2015,
2019-07-22,6001.2761,6001.2761,6001.2761,6001.2761,
2019-07-23,6042.4788,6042.4788,6042.4788,6042.4788,
2019-07-24,6071.0461,6071.0461,6071.0461,6071.0461,
2019-07-25,6039.1312,6039.1312,6039.1312,6039.1312,
2019-07-26,6083.8226,6083.8226,6083.8226,6083.8226,
2019-07-29,6074.0136,6074.0136,6074.0136,6074.0136,
2019-07-30,6058.9556,6058.9556,6058.9556,6058.9556,
2019-07-31,5993.1655,5993.1655,5993.1655,5993.1655,
2019-08-01,5939.8325,5939.8325,5939.8325,5939.8325,
2019-08-02,5897.1042,5897.1042,5897.1042,5897.1042,
2019-08-05,5721.7967,5721.7967,5721.7967,5721.7967,
2019-08-06,5796.7176,5796.7176,5796.7176,5796.7176,
2019-08-07,5801.3239,5801.3239,5801.3239,5801.3239,
2019-08-08,5911.6578,5911.6578,5911.6578,5911.6578,
2019-08-09,5873.466,5873.466,5873.466,5873.466,
2019-08-12,5804.252,5804.252,5804.252,5804.252,
2019-08-13,5890.1589,5890.1589,5890.1589,5890.1589,
2019-08-14,5719.3047,5719.3047,5719.3047,5719.3047,
2019-08-15,5734.4876,5734.4876,5734.4876,5734.4876,
2019-08-16,5818.1682,5818.1682,5818.1682,5818.1682,
2019-08-19,5888.9344,5888.9344,5888.9344,5888.9344,
2019-08-20,5842.7628,5842.7628,5842.7628,5842.7628,
2019-08-21,5891.1903,5891.1903,5891.1903,5891.1903,
2019-08-22,5888.3676,5888.3676,5888.3676,5888.3676,
2019-08-23,5735.6283,5735.6283,5735.6283,5735.6283,
2019-08-26,5799.3368,5799.3368,5799.3368,5799.3368,
2019-08-27,5780.7863,5780.7863,5780.7863,5780.7863,
2019-08-28,5818.8403,5818.8403,5818.8403,5818.8403,
2019-08-29,5893.6502,5893.6502,5893.6502,5893.6502,
2019-08-30,5898.2319,5898.2319,5898.2319,5898.2319,
2019-09-03,5857.9511,5857.9511,5857.9511,5857.9511,
2019-09-04,5921.9555,5921.9555,5921.9555,5921.9555,
2019-09-05,6000.3797,6000.3797,6000.3797,6000.3797,
2019-09-06,6006.0697,6006.0697,6006.0697,6006.0697,
2019-09-09,6005.993,6005.993,6005.993,6005.993,
2019-09-10,6008.1212,6008.1212,6008.1212,6008.1212,
2019-09-11,6051.8655,6051.8655,6051.8655,6051.8655,
2019-09-12,6070.2281,6070.2281,6070.2281,6070.2281,
2019-09-13,6067.5047,6067.5047,6067.5047,6067.5047,
2019-09-16,6048.6686,6048.6686,6048.6686,6048.6686,
2019-09-17,6064.3059,6064.3059,6064.3059,6064.3059,
2019-09-18,6066.4193,6066.4193,6066.4193,6066.4193,
2019-09-19,6066.9017,6066.9017,6066.9017,6066.9017,
2019-09-20,6037.4955,6037.4955,6037.4955,6037.4955,
2019-09-23,6036.9037,6036.9037,6036.9037,6036.9037,
