Date,Total Return Index
2012-04-17,120.33542324978679
2012-04-18,120.2745237035574
2012-04-19,120.51810129343056
2012-04-20,120.56881659021444
2012-04-23,120.61958337460923
2012-04-24,120.89356954750833
2012-04-25,120.37602637978044
2012-04-26,120.63984889827839
2012-04-27,120.67032956395967
2012-04-30,120.65001255267956
2012-05-02,120.92400902310085
2012-05-03,120.99506192620919
2012-05-04,121.14725930417171
2012-05-07,121.35023376405123
2012-05-08,121.19798489847776
2012-05-09,121.42128666715956
2012-05-10,121.42128666715956
2012-05-11,121.23861892103798
2012-05-14,121.63438359135148
2012-05-15,121.66480247189962
2012-05-16,121.11679923353482
2012-05-18,121.77644820747942
2012-05-21,121.18785213664319
2012-05-22,121.18785213664319
2012-05-23,121.43141942899416
2012-05-24,121.15741266105067
2012-05-25,121.06608393675099
2012-05-29,121.41113331028062
2012-05-30,122.1417836997226
2012-05-31,122.16208011595833
2012-06-01,122.48679188316349
2012-06-04,122.83186185173751
2012-06-05,122.95363005162972
2012-06-06,122.06059803477967
2012-06-07,121.58359621191231
2012-06-08,122.1417836997226
2012-06-11,122.04029132102174
2012-06-12,122.23313301906668
2012-06-13,122.22296936466554
2012-06-14,122.4969864301312
2012-06-15,122.43605599133525
2012-06-18,122.35491151648108
2012-06-19,122.82171879238074
2012-06-20,121.70540560189326
2012-06-21,122.28384831585055
2012-06-22,121.85763387242234
2012-06-25,122.52739501315715
2012-06-26,121.9895760242379
2012-06-27,121.9895760242379
2012-06-28,121.97941236983674
2012-06-29,120.96459155805013
2012-07-02,121.34007010965007
2012-07-03,121.67497642382294
2012-07-04,121.64451635318608
2012-07-05,121.64451635318608
2012-07-06,122.06059803477967
2012-07-09,122.28384831585055
2012-07-10,122.35491151648108
2012-07-11,122.44619905069203
2012-07-12,122.32443085079983
2012-07-13,122.79124842422166
2012-07-16,122.36502368327129
2012-07-17,121.76632574316703
2012-07-18,121.93880923984308
2012-07-19,121.82718409930766
2012-07-20,121.92866618048632
2012-07-23,122.11132362908572
2012-07-24,121.47199166642125
2012-07-25,121.86778722930131
2012-07-26,121.81704103995088
2012-07-27,121.73586567253014
2012-07-30,121.46186920210884
2012-07-31,122.06059803477967
2012-08-02,121.86778722930131
2012-08-03,122.39548375390817
2012-08-06,121.43141942899416
2012-08-07,121.08637005546453
2012-08-08,120.92400902310085
2012-08-09,120.51810129343056
2012-08-10,120.57899054213776
2012-08-13,121.11679923353482
2012-08-14,120.7920565737631
2012-08-15,120.9442951418144
2012-08-16,120.85296641751468
2012-08-17,120.86311977439365
2012-08-20,120.96459155805013
2012-08-21,120.9037229043873
2012-08-22,120.7718322401827
2012-08-23,121.45168495266331
2012-08-24,121.10670766178902
2012-08-27,120.89356954750833
2012-08-28,121.28932392029965
2012-08-29,121.61409747263794
2012-08-30,121.81704103995088
2012-08-31,121.4415727858731
2012-09-03,121.51260509393708
2012-09-04,121.68510918565754
2012-09-05,121.77644820747942
2012-09-06,121.2690583966305
2012-09-07,121.23861892103798
2012-09-10,120.31512683355106
2012-09-11,120.81238388256541
2012-09-12,120.45721204472338
2012-09-13,120.83268029880114
2012-09-14,119.8888814975563
2012-09-17,120.19337922870324
2012-09-18,120.54855106654527
2012-09-19,120.70076903955216
2012-09-20,120.43689503344326
2012-09-21,120.33542324978679
2012-09-24,120.51810129343056
2012-09-25,120.93416237997981
2012-09-26,120.57899054213776
2012-09-27,121.18785213664319
2012-09-28,120.98487767676367
2012-10-01,121.56334098576534
2012-10-02,121.55317733136417
2012-10-03,121.68510918565754
2012-10-04,121.78660156435839
2012-10-05,120.85296641751468
2012-10-08,121.65468000758722
2012-10-09,121.08637005546453
2012-10-10,121.30963063405757
2012-10-11,121.91849222856297
2012-10-12,121.35023376405123
2012-10-15,122.00986214295145
2012-10-16,121.20817944544548
2012-10-17,120.96459155805013
2012-10-18,120.92400902310085
2012-10-19,121.64451635318608
2012-10-22,121.24875168287257
2012-10-23,121.7256917206068
2012-10-24,121.93880923984308
2012-10-25,121.88807334801486
2012-10-26,121.57349434264428
2012-10-29,121.97941236983674
2012-10-30,121.77644820747942
2012-10-31,121.57349434264428
2012-11-01,121.65468000758722
2012-11-02,122.10119086725113
2012-11-05,122.1417836997226
2012-11-06,122.2736846614494
2012-11-07,122.48679188316349
2012-11-08,121.99970878607247
2012-11-09,122.1417836997226
2012-11-12,122.12147698596469
2012-11-13,122.64918380809374
2012-11-14,122.73036947303666
2012-11-15,121.9895760242379
2012-11-16,122.38533039702921
2012-11-19,121.92866618048632
2012-11-20,121.90838006177277
2012-11-21,121.76632574316703
2012-11-22,121.59379075888002
2012-11-23,121.94897289424425
2012-11-26,121.90838006177277
2012-11-27,121.89821640737162
2012-11-28,122.50706770435484
2012-11-29,122.46654695453871
2012-11-30,122.4969864301312
2012-12-03,122.10119086725113
2012-12-04,122.10119086725113
2012-12-05,122.37518733767243
2012-12-06,123.01451930033691
2012-12-07,122.59842732122111
2012-12-10,123.23776958140778
2012-12-11,122.85213767292886
2012-12-12,122.48679188316349
2012-12-13,122.80140178110064
2012-12-14,122.01996401221946
2012-12-17,122.42591293197849
2012-12-18,122.48679188316349
2012-12-19,122.12147698596469
2012-12-20,121.77644820747942
2012-12-21,122.23313301906668
2012-12-27,122.55784478627183
2012-12-28,122.66945962928509
2013-01-03,121.82718409930766
2013-01-04,121.46186920210884
2013-01-07,122.03015855918717
2013-01-08,122.04029132102174
