Date,Total Return Index
4/15/63,172.94398819634583
4/16/63,172.95693851337265
4/17/63,172.96988980013955
4/18/63,172.98284205671908
4/19/63,172.99579528318395
4/22/63,173.00874947960668
4/23/63,173.02170464605996
4/24/63,173.0346607826164
4/25/63,173.0476178893487
4/26/63,173.06057596632945
4/29/63,173.07353501363133
4/30/63,173.086495
5/1/63,173.09889247808388
5/2/63,173.11129081281697
5/3/63,173.12369003558982
5/6/63,173.13609014646607
5/7/63,173.14849114550933
5/8/63,173.1608930327832
5/9/63,173.17329580835133
5/10/63,173.18569947227735
5/13/63,173.19810402462483
5/14/63,173.21050946545745
5/15/63,173.22291579483883
5/16/63,173.23532301283265
5/17/63,173.2477311195025
5/20/63,173.26014011491208
5/21/63,173.27254999912506
5/22/63,173.2849608
5/23/63,173.2973724342157
5/24/63,173.30978498522072
5/27/63,173.3221984252838
5/28/63,173.33461275446862
5/29/63,173.34702797283882
5/30/63,173.35944408045813
5/31/63,173.37186107739024
6/3/63,173.38614172335772
6/4/63,173.40042354562254
6/5/63,173.4147065442815
6/6/63,173.42899071943157
6/7/63,173.4432760711696
6/10/63,173.45756259959253
6/11/63,173.4718503047973
6/12/63,173.4861391868808
6/13/63,173.5004292
6/14/63,173.51472048207185
6/17/63,173.5290128953733
6/18/63,173.5433064859413
6/19/63,173.55760125387283
6/20/63,173.57189719926487
6/21/63,173.5861943222144
6/24/63,173.60049262281845
6/25/63,173.61479210117398
6/26/63,173.6290928
6/27/63,173.64339459152757
6/28/63,173.65769760371967
7/1/63,173.67013596327843
7/2/63,173.68257521374377
7/3/63,173.69501535517952
7/4/63,173.7074563876495
7/5/63,173.71989831121755
7/8/63,173.73234112594744
7/9/63,173.74478483190305
7/10/63,173.7572294291482
7/11/63,173.76967491774673
7/12/63,173.78212129776247
7/15/63,173.79456856925927
7/16/63,173.8070167
7/17/63,173.81946578695153
7/18/63,173.83191573327468
7/19/63,173.84436657133438
7/22/63,173.8568183011944
7/23/63,173.86927092291867
7/24/63,173.88172443657112
7/25/63,173.89417884221555
7/26/63,173.90663413991592
7/29/63,173.9190903297361
7/30/63,173.93154741173996
7/31/63,173.94400538599146
8/1/63,173.95703058587355
8/2/63,173.97005676110305
8/5/63,173.9830839
8/6/63,173.9961120378964
8/7/63,174.00914113960633
8/8/63,174.02217121695583
8/9/63,174.0352022700179
8/12/63,174.04823429886574
8/13/63,174.06126730357224
8/14/63,174.07430128421063
8/15/63,174.08733624085392
8/16/63,174.1003721735752
8/19/63,174.1134090824476
8/20/63,174.12644696754413
8/21/63,174.13948582893795
8/22/63,174.15252566670216
8/23/63,174.1655664809099
8/26/63,174.17860827163423
8/27/63,174.1916510389483
8/28/63,174.20469478292523
8/29/63,174.21773950363817
8/30/63,174.23078520116022
9/2/63,174.24445317014226
9/3/63,174.25812221134225
9/4/63,174.2717923248443
9/5/63,174.2854635107325
9/6/63,174.2991357690911
9/9/63,174.3128091000041
9/10/63,174.32648350355566
9/11/63,174.34015897982997
9/12/63,174.35383552891116
9/13/63,174.3675131508834
9/16/63,174.38119184583087
9/17/63,174.3948716138377
9/18/63,174.40855245498807
9/19/63,174.4222343693662
9/20/63,174.43591735705624
9/23/63,174.44960141814244
9/24/63,174.4632866
9/25/63,174.47697276084006
9/26/63,174.49066004261994
9/27/63,174.50434839813275
9/30/63,174.51803782746285
10/1/63,174.53053780951916
10/2/63,174.5430386868958
10/3/63,174.55554045965695
10/4/63,174.56804312786673
10/7/63,174.58054669158923
10/8/63,174.59305115088867
10/9/63,174.6055565058291
10/10/63,174.61806275647473
10/11/63,174.6305699028897
10/14/63,174.64307794513817
10/15/63,174.65558688328434
10/16/63,174.6680967173923
10/17/63,174.68060744752634
10/18/63,174.69311907375055
10/21/63,174.70563159612914
10/22/63,174.71814501472625
10/23/63,174.73065932960617
10/24/63,174.74317454083302
10/25/63,174.75569064847105
10/28/63,174.7682076525844
10/29/63,174.78072555323737
10/30/63,174.7932443504941
10/31/63,174.80576404441882
11/1/63,174.8194771190519
11/4/63,174.83319126944133
11/5/63,174.84690649567153
